ID;Leeftijd;Marges;RegioS;Perioden;ErvarenGezondheidGoedZeerGoed_1;EenOfMeerLangdurigeAandoeningen_2;BeperktVanwegeProblemenMetGezondheid_3;EenOfMeerLichamelijkeBeperkingen_4;BeperkingInHoren_5;BeperkingInZien_6;BeperkingInBewegen_7;Ondergewicht_8;NormaalGewicht_9;Overgewicht_10;MatigOvergewicht_11;ErnstigOvergewicht_12;VoldoetAanBeweegrichtlijn_13;VoldoetAanNormGezondBewegen_14;VoldoetAanFitnorm_15;VoldoetAanTenMinste1Bewegingsnorm_16;WekelijkseSporters_17;Mantelzorger_18;ZwaarBelasteMantelzorgers_19;UrenMantelzorgPerWeek_20;Mantelzorgontvanger_21;UrenOntvangenMantelzorgPerWeek_22
123;Totaal;Waarde;Geldermalsen;2016;82.5;31.7;33.3;13.3;5.9;4.4;7.8;2.5;49.1;48.3;35.3;13.0;51.5;56.7;25.3;58.5;47.3;15.9;8.6;10.3;7.7;
124;Totaal;Waarde;Geldrop-Mierlo;2016;73.4;36.0;34.6;14.8;5.1;4.8;9.3;2.3;47.5;50.2;39.3;11.0;56.9;69.7;31.8;70.8;54.5;15.1;15.7;12.9;6.9;
125;Totaal;Waarde;Gemert-Bakel;2016;74.8;32.7;37.0;18.0;4.2;8.4;11.8;1.3;50.2;48.5;37.1;11.4;50.0;66.1;29.2;67.8;57.3;16.9;13.6;10.5;10.0;
126;Totaal;Waarde;Gennep;2016;76.4;35.0;30.8;12.7;4.3;5.2;7.5;0.7;49.7;49.6;37.6;12.0;55.5;67.3;27.9;69.1;53.0;22.4;7.1;8.7;10.3;
127;Totaal;Waarde;Giessenlanden;2016;78.7;31.9;30.3;13.0;4.9;4.0;8.7;0.5;47.7;51.7;34.0;17.8;45.0;60.4;23.3;62.4;47.1;18.2;17.3;15.2;10.9;
128;Totaal;Waarde;Gilze en Rijen;2016;74.3;33.2;29.5;15.6;5.2;5.2;9.7;1.2;40.5;58.2;39.2;19.1;51.3;63.0;27.5;64.8;54.9;15.7;15.7;14.9;9.3;
129;Totaal;Waarde;Goeree-Overflakkee;2016;77.0;34.0;30.3;14.7;4.9;4.1;10.4;1.4;45.9;52.7;38.0;14.6;49.6;59.3;28.8;60.7;40.8;15.1;5.9;6.0;12.9;
130;Totaal;Waarde;Goes;2016;74.4;31.5;34.0;15.6;4.0;6.9;9.5;2.6;46.7;50.7;38.9;11.8;54.2;73.6;36.3;75.4;48.8;20.6;2.0;8.5;10.8;
131;Totaal;Waarde;Goirle;2016;75.4;35.8;34.8;16.5;5.0;7.0;7.6;0.9;47.8;51.3;35.6;15.7;54.8;68.7;33.6;70.9;57.1;15.7;14.8;12.6;8.9;
132;Totaal;Waarde;Gooise Meren;2016;77.6;32.6;29.8;13.1;3.9;4.4;8.1;2.0;57.8;40.2;32.1;8.1;54.5;63.9;29.0;66.2;60.0;12.9;13.4;7.9;9.0;
133;Totaal;Waarde;Gorinchem;2016;74.7;33.2;30.5;15.2;4.6;5.3;10.4;0.6;47.2;52.2;36.1;16.1;47.7;59.8;24.2;63.0;49.1;13.1;22.8;16.4;11.6;
134;Totaal;Waarde;Gouda;2016;75.5;37.8;36.2;16.3;4.4;6.5;10.9;1.9;51.1;47.0;34.0;13.0;51.4;63.5;28.2;65.5;49.6;14.7;10.8;7.8;10.9;16.0
135;Totaal;Waarde;Grave;2016;71.8;36.2;37.3;14.4;5.9;2.6;9.1;0.4;52.3;47.3;34.3;13.0;49.1;61.7;29.4;64.7;57.3;21.2;15.5;15.1;10.2;
136;Totaal;Waarde;'s-Gravenhage (gemeente);2016;69.0;38.4;35.0;20.1;5.6;8.5;14.6;2.6;48.8;48.6;34.6;14.1;51.5;59.9;21.4;62.0;49.5;10.9;19.2;13.9;8.9;21.7
137;Totaal;Waarde;Groningen (gemeente);2016;78.6;31.0;29.0;10.8;2.7;4.4;6.7;2.4;59.8;37.9;28.8;9.0;60.3;68.5;25.3;70.6;59.9;9.4;16.0;11.9;9.5;
138;Totaal;Waarde;Grootegast;2016;78.7;26.2;28.6;12.9;2.5;4.4;8.4;2.3;41.9;55.8;41.3;14.5;42.6;56.4;17.9;58.6;42.7;14.9;;;6.5;
139;Totaal;Waarde;Gulpen-Wittem;2016;74.7;35.9;33.5;14.6;3.8;6.8;8.9;1.0;47.7;51.3;35.6;15.7;37.5;53.8;14.9;55.6;42.0;18.0;6.5;9.3;7.5;
140;Totaal;Waarde;Haaksbergen;2016;81.0;28.9;28.4;13.6;3.7;5.1;8.1;0.4;46.9;52.7;37.2;15.5;56.2;67.2;35.1;68.1;59.5;18.0;8.9;8.2;10.3;
141;Totaal;Waarde;Haaren;2016;79.2;28.8;29.4;13.7;5.0;5.9;6.6;0.8;51.2;48.0;34.8;13.2;51.8;69.9;31.7;71.3;59.2;20.3;13.9;8.2;10.7;
142;Totaal;Waarde;Haarlem;2016;78.5;31.6;30.8;12.4;3.0;4.8;8.7;2.8;53.3;43.9;32.6;11.3;57.7;67.1;26.2;69.1;57.5;11.9;13.5;10.9;8.1;18.9
143;Totaal;Waarde;Haarlemmerliede en Spaarnwoude;2016;83.7;28.2;26.6;10.7;2.9;3.0;6.5;3.1;50.4;46.5;34.4;12.1;53.1;66.6;31.7;68.4;60.6;13.3;;;10.3;
144;Totaal;Waarde;Haarlemmermeer;2016;79.3;30.0;27.9;9.6;2.5;3.7;5.7;1.8;48.5;49.8;36.5;13.3;48.9;59.1;25.4;61.6;55.8;12.6;13.3;10.5;6.9;30.7
145;Totaal;Waarde;Halderberge;2016;73.6;30.0;35.3;16.4;5.5;5.9;10.1;1.2;44.1;54.7;36.5;18.3;45.4;57.3;25.9;59.2;49.0;18.2;7.5;17.6;10.4;
146;Totaal;Waarde;Hardenberg;2016;80.9;36.8;36.2;12.1;3.8;3.6;7.9;1.4;45.8;52.7;38.4;14.3;54.3;64.0;30.1;67.7;50.2;14.7;11.4;12.4;8.5;
147;Totaal;Waarde;Harderwijk;2016;76.3;39.0;36.4;17.5;6.6;5.0;12.6;1.9;51.9;46.2;34.5;11.7;50.4;64.4;27.5;65.5;53.3;16.6;9.1;6.6;12.2;
148;Totaal;Waarde;Hardinxveld-Giessendam;2016;78.8;30.3;28.7;13.0;4.9;2.6;8.5;1.4;49.7;48.9;36.5;12.4;44.1;56.7;22.7;58.6;42.4;15.5;12.6;;13.3;
149;Totaal;Waarde;Haren;2016;80.4;34.4;32.5;9.8;2.7;3.4;6.2;2.4;54.8;42.9;33.8;9.1;56.5;72.0;33.3;74.1;53.2;15.2;11.0;8.9;6.3;
150;Totaal;Waarde;Harlingen;2016;75.8;30.7;32.0;12.0;2.6;3.0;8.4;1.8;46.4;51.8;37.2;14.5;57.5;71.2;30.0;73.4;48.0;11.6;;;7.3;
151;Totaal;Waarde;Hattem;2016;77.3;33.6;33.5;14.6;5.3;5.4;8.8;1.3;46.9;51.8;35.8;16.0;54.0;67.9;31.7;69.8;49.9;18.3;8.9;7.1;11.8;
152;Totaal;Waarde;Heemskerk;2016;76.6;33.4;34.4;15.6;3.2;4.6;10.5;1.0;50.2;48.8;33.3;15.5;53.9;68.7;32.3;71.1;54.2;13.5;17.4;8.2;11.6;
153;Totaal;Waarde;Heemstede;2016;81.1;34.6;31.3;12.1;3.4;3.6;9.6;1.4;56.7;41.9;33.2;8.7;56.8;71.9;39.7;73.6;68.2;14.5;14.7;12.7;9.8;
154;Totaal;Waarde;Heerde;2016;79.1;33.4;34.0;14.7;4.8;5.8;8.8;1.0;50.1;48.9;35.6;13.3;50.3;65.2;30.3;66.9;53.2;15.7;8.4;10.6;7.7;
155;Totaal;Waarde;Heerenveen;2016;79.8;33.7;28.9;10.3;3.4;3.0;5.9;1.4;50.7;47.9;36.4;11.5;53.2;65.4;31.9;67.3;51.0;12.8;11.3;15.5;6.4;
156;Totaal;Waarde;Heerhugowaard;2016;74.6;33.6;32.9;15.6;3.8;8.1;9.9;2.2;48.0;49.8;34.6;15.2;52.6;66.1;26.3;67.3;53.1;12.4;13.3;11.5;9.6;
157;Totaal;Waarde;Heerlen;2016;64.4;43.4;43.7;21.6;6.0;8.5;15.4;1.6;42.8;55.5;37.2;18.3;38.7;53.0;16.4;54.8;40.6;15.5;16.8;13.3;11.5;14.8
158;Totaal;Waarde;Heeze-Leende;2016;76.9;31.6;30.1;11.7;3.6;3.3;6.8;0.7;52.1;47.2;37.5;9.7;54.2;68.2;30.6;70.3;53.4;19.8;19.5;10.8;7.0;
159;Totaal;Waarde;Heiloo;2016;78.3;33.1;30.7;10.5;2.5;3.1;7.3;0.8;57.4;41.8;32.0;9.8;59.6;71.2;35.5;72.7;60.2;15.1;13.0;7.5;9.3;
160;Totaal;Waarde;Den Helder;2016;70.8;37.7;34.4;16.5;5.0;5.3;10.0;1.7;39.7;58.7;40.3;18.4;49.7;63.4;25.2;64.6;44.6;13.5;16.0;9.6;8.5;
161;Totaal;Waarde;Hellendoorn;2016;79.7;32.8;33.2;14.2;6.3;3.9;8.5;1.1;47.6;51.3;39.8;11.5;53.8;68.9;33.0;71.0;56.3;17.1;6.5;7.3;13.2;
162;Totaal;Waarde;Hellevoetsluis;2016;74.0;40.2;35.5;16.0;5.0;5.7;8.7;0.5;44.1;55.4;40.4;15.0;46.7;66.2;26.9;68.3;50.6;14.8;;;6.9;
163;Totaal;Waarde;Helmond;2016;70.3;34.5;36.8;19.4;5.1;7.5;13.3;2.0;45.3;52.7;33.6;19.1;49.3;62.6;21.6;63.6;49.4;16.4;15.7;11.0;12.8;
164;Totaal;Waarde;Hendrik-Ido-Ambacht;2016;81.7;27.8;25.1;11.1;3.4;4.4;7.3;1.4;48.0;50.6;37.0;13.6;40.0;52.3;25.0;55.4;44.4;17.3;14.9;10.1;10.1;
165;Totaal;Waarde;Hengelo (O.);2016;76.0;36.2;33.3;17.6;5.8;7.8;10.8;1.9;46.6;51.4;38.0;13.4;52.7;67.2;28.6;68.8;51.6;14.8;8.8;14.3;10.3;17.6
166;Totaal;Waarde;'s-Hertogenbosch;2016;76.3;31.0;28.6;14.2;4.0;5.5;9.2;2.0;51.9;46.0;34.1;12.0;50.5;59.7;24.6;61.8;53.5;14.4;15.8;11.1;11.1;24.4
167;Totaal;Waarde;Heumen;2016;79.8;31.5;33.0;11.5;3.9;4.3;6.1;1.0;53.9;45.1;35.2;9.9;57.3;71.6;33.3;72.4;59.6;17.5;11.1;8.2;10.4;
168;Totaal;Waarde;Heusden;2016;74.1;30.2;30.9;16.3;4.6;6.4;9.4;1.1;46.0;52.9;40.0;12.9;48.3;62.1;26.7;64.8;49.8;14.3;12.3;8.9;9.2;
169;Totaal;Waarde;Hillegom;2016;77.3;33.9;35.1;16.7;5.9;5.7;9.4;1.5;48.3;50.2;38.5;11.7;52.1;68.3;32.4;69.4;52.5;16.4;20.0;10.3;8.7;
170;Totaal;Waarde;Hilvarenbeek;2016;78.2;27.7;29.0;14.2;6.0;4.7;6.8;0.4;48.5;51.1;38.4;12.7;52.5;65.5;30.6;68.2;61.6;18.2;13.2;8.7;9.0;
171;Totaal;Waarde;Hilversum;2016;76.2;31.6;29.5;14.1;3.4;6.1;9.5;1.4;57.6;41.0;30.1;10.9;54.7;56.5;26.9;58.9;52.0;11.3;19.9;12.3;8.2;
172;Totaal;Waarde;Hof van Twente;2016;79.4;32.4;32.5;14.9;5.2;5.2;8.8;0.7;44.6;54.7;41.4;13.3;53.6;67.9;31.2;69.4;55.8;16.6;15.4;11.0;9.2;18.4
173;Totaal;Waarde;Hollands Kroon;2016;77.8;31.0;31.9;11.9;4.4;2.9;7.9;0.9;47.2;51.9;36.9;14.9;46.5;65.9;25.5;66.9;45.7;14.4;12.1;8.9;11.3;
174;Totaal;Waarde;Hoogeveen;2016;77.7;39.9;33.5;17.3;5.0;5.6;11.9;2.5;40.7;56.8;41.7;15.2;45.7;62.7;28.4;63.7;43.3;14.0;;;16.0;
175;Totaal;Waarde;Hoogezand-Sappemeer;2016;73.1;38.6;37.7;18.3;4.1;7.1;11.7;0.3;45.3;54.4;34.3;20.2;42.6;59.2;21.9;61.0;41.6;15.3;11.8;19.4;7.1;
176;Totaal;Waarde;Hoorn;2016;75.5;33.2;31.3;14.0;3.2;6.9;7.9;1.9;47.8;50.2;35.2;15.1;54.4;64.3;26.2;66.0;54.0;12.3;12.9;10.0;8.6;
177;Totaal;Waarde;Horst aan de Maas;2016;78.9;28.6;29.1;11.8;4.2;4.6;6.4;1.0;49.4;49.6;39.0;10.6;56.2;64.6;28.3;66.5;53.7;16.2;11.8;8.5;8.4;
178;Totaal;Waarde;Houten;2016;80.5;29.4;27.1;8.5;2.2;3.2;4.9;0.7;56.1;43.2;32.4;10.8;54.0;62.7;29.1;64.7;61.0;17.9;13.3;6.4;8.2;
179;Totaal;Waarde;Huizen;2016;79.6;33.9;30.1;11.0;3.0;3.4;7.3;2.3;50.3;47.4;36.5;10.9;45.2;57.5;28.9;60.6;53.4;14.4;15.9;11.3;7.9;
180;Totaal;Waarde;Hulst;2016;71.6;35.7;34.7;18.9;6.0;5.5;12.8;1.9;45.4;52.7;37.3;15.4;50.8;61.6;27.7;63.9;46.4;20.6;15.2;11.1;9.0;
181;Totaal;Waarde;IJsselstein;2016;76.2;34.3;32.0;12.4;3.5;4.3;9.1;0.8;47.0;52.2;38.3;13.9;50.6;59.7;27.0;62.4;52.4;15.6;16.7;12.9;16.4;
182;Totaal;Waarde;Kaag en Braassem;2016;81.1;32.9;34.8;11.3;4.5;3.5;6.0;1.2;45.9;52.9;39.5;13.4;52.3;68.0;31.3;69.3;60.2;16.0;10.9;11.2;8.2;
183;Totaal;Waarde;Kampen;2016;76.5;34.1;33.4;12.5;4.0;4.6;8.1;1.6;47.2;51.1;36.7;14.5;54.5;67.3;24.7;69.1;48.8;16.6;10.2;10.4;9.8;
184;Totaal;Waarde;Kapelle;2016;78.1;29.5;29.7;16.5;4.1;6.2;11.5;2.0;49.0;49.1;38.0;11.0;53.8;65.4;27.9;67.1;46.4;16.7;6.1;10.7;12.2;
185;Totaal;Waarde;Katwijk;2016;78.9;33.4;32.6;15.4;5.4;4.2;9.3;2.0;40.5;57.5;39.8;17.7;50.0;64.8;25.7;67.3;46.9;13.7;13.8;15.2;10.4;
186;Totaal;Waarde;Kerkrade;2016;63.2;44.4;43.7;21.5;5.7;9.3;15.1;2.0;40.8;57.2;37.4;19.8;35.9;52.4;13.9;53.4;35.8;14.9;16.1;12.7;10.3;
187;Totaal;Waarde;Koggenland;2016;82.1;25.2;25.7;9.2;2.5;4.3;4.8;0.8;52.8;46.4;34.9;11.6;54.9;67.8;31.3;69.7;58.9;12.6;12.6;8.5;6.9;
188;Totaal;Waarde;Kollumerland en Nieuwkruisland;2016;73.8;37.0;37.0;9.4;2.4;4.4;6.7;0.9;34.9;64.3;50.2;14.1;52.0;65.7;25.1;67.0;36.1;15.2;;;7.7;
189;Totaal;Waarde;Korendijk;2016;79.5;31.1;32.0;14.1;5.7;3.8;8.4;0.8;45.8;53.3;41.6;11.8;38.0;52.4;22.0;55.5;39.6;15.1;;;11.3;
190;Totaal;Waarde;Krimpen aan den IJssel;2016;77.5;33.0;32.4;13.3;3.7;4.7;9.2;1.4;44.0;54.6;38.7;16.0;48.7;63.1;31.7;65.0;46.0;16.0;12.0;9.0;9.2;
191;Totaal;Waarde;Krimpenerwaard;2016;77.6;35.9;34.9;13.9;5.0;4.4;8.4;1.3;45.9;52.8;36.1;16.7;49.3;60.9;26.1;63.5;48.4;17.6;13.3;9.6;10.7;
192;Totaal;Waarde;Laarbeek;2016;76.4;28.9;28.3;13.8;3.0;5.9;7.8;1.0;48.9;50.1;37.4;12.7;49.4;66.9;27.7;68.6;52.3;17.0;15.1;7.9;6.3;
193;Totaal;Waarde;Landerd;2016;73.3;29.3;35.2;16.4;5.4;5.4;10.9;1.1;49.6;49.3;34.0;15.3;51.8;62.2;30.2;64.9;56.6;16.8;15.9;12.5;12.7;
194;Totaal;Waarde;Landgraaf;2016;69.4;39.7;39.9;18.9;5.1;6.7;13.5;1.1;44.1;54.9;37.2;17.7;40.5;54.1;19.3;55.5;42.2;15.4;11.9;10.1;9.5;
195;Totaal;Waarde;Landsmeer;2016;78.5;32.0;32.0;12.8;2.9;5.7;8.8;1.0;50.0;48.9;37.5;11.5;51.2;66.8;29.1;67.8;52.8;16.2;17.1;8.9;11.6;
196;Totaal;Waarde;Langedijk;2016;77.9;30.8;30.8;9.2;3.8;2.7;5.1;1.7;48.6;49.7;39.2;10.5;59.6;70.7;33.4;72.7;60.2;16.0;13.4;10.5;6.1;
197;Totaal;Waarde;Lansingerland;2016;81.8;27.8;25.6;7.9;3.0;1.9;4.2;0.8;47.9;51.4;38.6;12.7;58.4;63.3;25.8;66.1;59.9;10.9;7.3;;8.1;
198;Totaal;Waarde;Laren (NH.);2016;80.4;30.1;26.8;12.8;2.6;5.1;7.8;1.6;55.6;42.8;33.5;9.2;51.5;66.6;30.4;67.9;57.9;14.6;11.2;8.7;4.8;
199;Totaal;Waarde;Leek;2016;80.0;37.4;36.7;12.8;4.9;4.3;8.5;1.3;45.7;53.0;37.5;15.5;48.2;65.2;27.6;67.0;48.0;14.0;16.4;10.0;10.3;
200;Totaal;Waarde;Leerdam;2016;74.1;31.7;35.4;13.2;3.0;3.1;9.1;4.0;45.0;51.1;33.3;17.8;42.5;53.9;25.1;55.8;39.0;14.5;;;9.1;
201;Totaal;Waarde;Leeuwarden;2016;76.4;36.1;32.9;14.1;3.7;5.0;8.4;1.9;50.8;47.3;35.6;11.7;55.7;64.5;27.4;66.5;50.6;12.1;15.4;10.3;7.9;
202;Totaal;Waarde;Leeuwarderadeel;2016;83.6;31.5;28.2;10.7;1.8;4.3;5.9;0.3;39.7;60.1;46.4;13.7;62.5;72.4;34.9;73.2;55.6;24.4;;;9.2;
203;Totaal;Waarde;Leiden;2016;77.1;34.6;32.1;13.2;4.1;5.1;8.5;1.8;57.3;41.0;29.3;11.7;62.5;67.7;25.7;69.9;59.0;10.9;16.8;12.1;9.3;20.9
204;Totaal;Waarde;Leiderdorp;2016;77.0;38.1;34.5;14.2;3.9;6.5;8.2;1.2;47.6;51.3;37.6;13.6;54.5;70.3;31.8;71.7;58.1;14.9;17.6;14.7;9.5;
205;Totaal;Waarde;Leidschendam-Voorburg;2016;75.1;38.8;33.0;14.9;4.2;6.7;9.5;2.1;49.3;48.6;34.1;14.6;54.0;63.9;25.4;66.3;49.6;13.5;14.6;9.1;7.7;
206;Totaal;Waarde;Lelystad;2016;70.1;43.4;42.1;15.9;5.6;4.8;9.3;0.8;44.1;55.1;38.1;17.0;47.9;57.4;23.3;60.0;44.0;11.8;21.3;15.8;11.8;
207;Totaal;Waarde;Leudal;2016;76.8;31.1;32.4;13.0;4.2;4.0;8.5;1.8;48.8;49.5;35.5;14.0;52.1;63.9;26.5;65.6;47.7;19.2;11.6;8.0;9.7;
208;Totaal;Waarde;Leusden;2016;78.6;32.1;28.3;9.4;2.8;4.1;6.4;1.0;55.2;43.8;31.9;11.8;52.2;65.2;34.2;68.1;58.0;14.7;10.9;9.6;8.9;
209;Totaal;Waarde;Lingewaal;2016;75.8;31.7;32.3;10.8;3.9;3.5;7.1;1.0;43.5;55.5;40.0;15.5;43.4;59.7;23.5;60.4;40.0;16.2;17.8;8.2;8.8;
210;Totaal;Waarde;Lingewaard;2016;80.0;34.8;33.7;12.2;4.2;3.5;7.8;0.6;42.9;56.5;40.4;16.2;53.2;67.1;31.1;69.1;57.1;13.7;9.0;9.2;9.0;
211;Totaal;Waarde;Lisse;2016;79.6;35.6;34.1;15.4;5.5;5.7;8.1;1.1;50.0;48.9;37.8;11.1;50.8;67.2;30.2;69.3;53.0;15.4;9.4;13.1;7.7;
212;Totaal;Waarde;Littenseradiel;2016;80.5;28.3;27.6;11.8;4.2;3.1;7.5;1.3;52.1;46.5;36.9;9.6;46.8;59.8;28.5;61.8;49.1;13.6;;;6.1;
213;Totaal;Waarde;Lochem;2016;78.7;34.8;33.9;11.9;4.3;3.9;8.0;1.0;48.9;50.0;38.2;11.8;52.9;69.1;30.6;70.6;58.2;18.1;8.9;9.2;7.1;
214;Totaal;Waarde;Loon op Zand;2016;75.5;32.2;35.1;16.4;6.7;5.1;8.5;1.0;44.1;54.8;38.3;16.6;48.8;62.6;26.3;64.4;49.1;14.6;8.7;8.2;7.5;
215;Totaal;Waarde;Lopik;2016;77.9;28.5;29.9;12.8;4.3;4.6;7.2;1.3;50.4;48.4;35.8;12.6;44.8;59.4;24.8;61.4;46.7;19.2;11.8;8.6;12.5;
216;Totaal;Waarde;Loppersum;2016;76.0;39.1;34.8;14.5;2.9;5.3;9.1;1.5;45.8;52.7;36.9;15.9;41.2;58.6;24.1;60.4;41.6;17.6;9.7;11.7;6.0;
217;Totaal;Waarde;Losser;2016;79.5;31.4;33.8;17.8;5.4;6.3;11.7;0.6;44.2;55.1;40.6;14.5;48.2;63.6;28.4;65.0;47.5;16.5;11.7;11.9;13.0;
218;Totaal;Waarde;Maasdriel;2016;77.3;31.1;33.3;14.6;6.5;6.1;8.6;1.2;43.7;55.1;41.3;13.8;42.8;56.2;21.6;58.1;46.6;17.0;13.3;10.8;11.9;
219;Totaal;Waarde;Maasgouw;2016;74.9;32.5;32.2;13.8;3.9;4.9;9.1;1.7;45.7;52.6;38.0;14.6;47.9;62.0;26.3;64.5;45.0;16.9;13.4;10.8;7.3;
220;Totaal;Waarde;Maassluis;2016;76.4;36.9;33.7;12.6;3.7;4.1;8.3;1.5;49.9;48.6;35.3;13.3;46.2;60.9;27.2;63.4;50.3;12.1;;;10.3;
221;Totaal;Waarde;Maastricht;2016;72.3;35.6;34.2;16.0;4.7;6.4;11.0;2.0;52.4;45.6;31.2;14.4;50.4;61.3;23.3;62.9;51.5;14.3;14.8;12.6;13.4;21.8
222;Totaal;Waarde;De Marne;2016;74.9;39.8;38.4;16.0;5.9;5.0;11.3;1.9;41.5;56.6;40.3;16.3;45.4;61.6;24.2;62.6;40.7;14.7;;;8.1;
223;Totaal;Waarde;Marum;2016;79.8;36.6;33.5;12.1;3.8;3.4;7.7;1.5;42.9;55.5;40.0;15.5;43.7;61.1;23.6;62.3;44.7;15.3;;;11.6;
224;Totaal;Waarde;Medemblik;2016;78.7;29.1;29.9;11.8;3.9;5.5;5.7;0.5;50.0;49.5;37.3;12.2;52.7;65.5;29.2;68.0;50.7;15.1;11.6;8.9;8.1;
225;Totaal;Waarde;Meerssen;2016;73.1;38.8;34.8;14.6;4.3;5.8;9.6;1.9;47.3;50.7;35.4;15.3;46.4;60.2;21.8;61.8;49.2;14.0;14.9;10.0;8.7;
226;Totaal;Waarde;Menameradiel;2016;77.7;34.3;25.5;11.3;3.1;2.2;8.2;0.5;47.3;52.3;40.8;11.5;48.9;64.7;28.4;66.7;46.6;14.2;;;8.2;
227;Totaal;Waarde;Menterwolde;2016;72.8;41.3;39.4;18.9;6.4;7.2;12.2;1.1;38.2;60.7;39.4;21.3;44.9;60.7;26.0;62.2;41.7;13.6;;;9.9;
228;Totaal;Waarde;Meppel;2016;77.2;32.5;32.5;20.8;7.1;7.8;11.9;2.7;50.6;46.8;31.9;14.9;48.0;60.6;33.3;63.6;49.7;12.9;;;11.9;
229;Totaal;Waarde;Middelburg (Z.);2016;74.2;30.3;37.7;15.1;4.5;6.6;10.4;1.3;51.1;47.6;36.2;11.4;57.8;67.5;31.0;68.9;44.8;23.0;14.5;9.5;8.0;
230;Totaal;Waarde;Midden-Delfland;2016;82.6;28.4;24.7;9.2;2.4;2.7;5.8;1.4;50.9;47.7;36.3;11.4;55.7;72.0;33.2;74.6;58.8;15.6;8.6;5.6;8.1;
231;Totaal;Waarde;Midden-Drenthe;2016;79.6;31.3;30.2;15.8;6.5;4.5;9.3;1.2;44.0;54.8;39.2;15.7;50.1;61.9;27.3;65.0;47.4;12.0;;;11.0;
232;Totaal;Waarde;Mill en Sint Hubert;2016;72.7;31.7;36.2;17.3;5.0;4.8;10.5;1.2;49.3;49.5;36.8;12.6;47.6;63.6;28.7;65.4;57.2;19.3;14.3;10.5;10.1;
233;Totaal;Waarde;Moerdijk;2016;72.2;34.7;32.9;15.9;4.2;6.4;10.5;2.1;43.1;54.8;41.5;13.3;46.4;62.7;25.7;63.2;48.9;19.9;16.4;14.3;9.2;
234;Totaal;Waarde;Molenwaard;2016;82.6;27.9;25.6;9.5;1.9;2.5;6.6;2.1;41.7;56.2;39.6;16.6;43.9;58.8;20.5;60.5;40.3;17.5;12.9;7.3;9.7;
235;Totaal;Waarde;Montferland;2016;74.6;36.0;35.9;19.1;7.6;6.7;11.7;1.2;43.8;55.0;38.3;16.7;51.1;64.8;28.7;67.8;54.0;17.2;12.9;12.1;16.1;
236;Totaal;Waarde;Montfoort;2016;80.6;30.3;26.1;9.7;2.5;3.5;6.6;2.4;47.6;50.0;37.4;12.6;56.5;64.3;30.2;66.4;55.0;13.0;12.0;6.9;5.6;
237;Totaal;Waarde;Mook en Middelaar;2016;78.6;35.7;30.6;10.5;2.6;3.6;6.6;1.9;54.2;43.9;33.1;10.8;57.7;70.0;28.8;71.5;55.7;19.7;16.2;10.2;5.3;
238;Totaal;Waarde;Neder-Betuwe;2016;80.9;29.6;31.6;14.5;4.8;3.7;9.8;0.7;40.2;59.1;40.6;18.5;41.4;52.0;19.8;53.3;37.0;15.1;11.3;10.7;11.9;
239;Totaal;Waarde;Nederweert;2016;75.8;31.7;32.7;12.3;4.8;4.2;7.5;1.1;51.0;47.9;36.9;11.0;50.0;60.1;24.8;62.2;48.4;18.0;8.5;5.4;10.4;
240;Totaal;Waarde;Neerijnen;2016;79.6;28.0;32.1;14.5;4.6;4.1;8.9;1.2;42.8;56.0;38.4;17.7;46.2;56.9;20.9;59.3;42.9;15.5;10.9;10.3;12.0;
241;Totaal;Waarde;Nieuwegein;2016;73.0;35.3;33.8;14.3;3.9;5.1;9.1;1.5;45.5;53.0;36.1;16.9;48.9;65.7;26.3;67.4;50.2;15.4;19.4;10.6;6.2;
242;Totaal;Waarde;Nieuwkoop;2016;80.0;33.3;31.7;15.7;5.0;5.7;9.6;1.6;47.0;51.4;37.6;13.9;47.2;65.9;27.0;67.5;54.2;14.7;7.4;9.5;8.7;
243;Totaal;Waarde;Nijkerk;2016;80.3;30.0;30.8;13.5;4.5;3.4;8.9;2.4;53.9;43.7;33.6;10.1;57.9;66.1;26.8;67.6;56.9;13.5;;;8.2;
244;Totaal;Waarde;Nijmegen;2016;77.2;32.2;34.1;14.0;3.7;5.6;8.9;2.1;59.0;38.9;28.6;10.3;58.7;65.8;23.8;67.3;59.9;11.5;13.6;12.1;11.4;23.0
245;Totaal;Waarde;Nissewaard;2016;72.2;37.0;33.1;15.1;4.2;5.0;10.8;1.0;42.1;56.9;37.5;19.4;44.5;57.0;24.5;58.6;41.2;12.6;18.1;15.6;5.6;
246;Totaal;Waarde;Noord-Beveland;2016;73.7;36.7;34.8;15.2;6.3;4.1;7.8;1.4;45.2;53.4;36.9;16.4;47.8;65.5;28.5;67.9;44.2;18.6;14.1;11.8;9.5;
247;Totaal;Waarde;Noordenveld;2016;82.5;30.6;29.1;12.5;4.7;3.1;8.1;1.1;47.8;51.1;38.2;12.9;53.6;68.4;32.3;70.7;51.2;14.0;;;7.2;
248;Totaal;Waarde;Noordoostpolder;2016;75.6;31.0;32.2;10.2;3.4;2.6;6.8;2.5;50.0;47.5;34.8;12.7;47.4;58.8;24.0;60.5;49.2;14.9;17.6;13.7;10.8;
249;Totaal;Waarde;Noordwijk;2016;81.1;33.3;31.1;16.4;6.1;5.8;9.5;0.7;51.1;48.3;35.9;12.3;53.1;64.5;29.0;66.1;56.7;14.1;8.7;11.5;9.5;
