ID;Woningkenmerken;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;GemiddeldAardgasverbruik_4;GemiddeldElektriciteitsverbruik_5;Stadsverwarming_6
239;Totaal woningen;Wijk 06 Kropswolde;Wijk 06 Kropswolde                      ;Wijk      ;WK001806  ;3050.0;4700.0;
240;Totaal woningen;Recreatiegebied Meerwijck;Recreatiegebied Meerwijck               ;Buurt     ;BU00180601;2050.0;3200.0;
241;Totaal woningen;Polder Kropswolde;Polder Kropswolde                       ;Buurt     ;BU00180602;3450.0;4300.0;
242;Totaal woningen;Meerwijck;Meerwijck                               ;Buurt     ;BU00180603;3200.0;5150.0;
243;Totaal woningen;Polder Wolfsbarge;Polder Wolfsbarge                       ;Buurt     ;BU00180604;3550.0;3900.0;
244;Totaal woningen;Kropswolderbuitenpolder;Kropswolderbuitenpolder                 ;Buurt     ;BU00180605;3550.0;4500.0;
245;Totaal woningen;Kropswolde;Kropswolde                              ;Buurt     ;BU00180606;2650.0;4000.0;
246;Totaal woningen;Wijk 07 Foxhol;Wijk 07 Foxhol                          ;Wijk      ;WK001807  ;2300.0;3200.0;
247;Totaal woningen;Foxhol;Foxhol                                  ;Buurt     ;BU00180701;2200.0;3100.0;
248;Totaal woningen;Foxholsterbosch;Foxholsterbosch                         ;Buurt     ;BU00180702;3250.0;4150.0;
249;Totaal woningen;Wijk 08 Westerbroek;Wijk 08 Westerbroek                     ;Wijk      ;WK001808  ;2700.0;4000.0;
250;Totaal woningen;Westerbroekstermolenpolder;Westerbroekstermolenpolder              ;Buurt     ;BU00180801;3050.0;4400.0;
251;Totaal woningen;Westerbroekstermadepolder;                                        ;          ;          ;;;
252;Totaal woningen;Industriegebied Winschoterdiep;Industriegebied Winschoterdiep          ;Buurt     ;BU00180803;2500.0;3950.0;
253;Totaal woningen;Westerbroek;Westerbroek                             ;Buurt     ;BU00180804;2500.0;3800.0;
254;Totaal woningen;Wijk 09 Waterhuizen;Wijk 09 Waterhuizen                     ;Wijk      ;WK001809  ;3100.0;2650.0;
255;Totaal woningen;Waterhuizen;Waterhuizen                             ;Buurt     ;BU00180901;3100.0;2650.0;
256;Totaal woningen;Wijk 11 Sappemeer;Wijk 11 Sappemeer                       ;Wijk      ;WK001811  ;2200.0;3300.0;
257;Totaal woningen;Magrietpark;Magrietpark                             ;Buurt     ;BU00181101;2050.0;2750.0;
258;Totaal woningen;Sappemeer-Oost;Sappemeer-Oost                          ;Buurt     ;BU00181102;2750.0;3400.0;
259;Totaal woningen;Boswijck-West;Boswijck-West                           ;Buurt     ;BU00181103;1800.0;3000.0;
260;Totaal woningen;Boswijck-Oost;Boswijck-Oost                           ;Buurt     ;BU00181104;1900.0;3350.0;
261;Totaal woningen;Compagniesterpark;Compagniesterpark                       ;Buurt     ;BU00181105;2350.0;3600.0;
262;Totaal woningen;De Vosholen-Oost;De Vosholen-Oost                        ;Buurt     ;BU00181106;2100.0;4500.0;
263;Totaal woningen;Nieuw Woelwijck;Nieuw Woelwijck                         ;Buurt     ;BU00181107;3050.0;4100.0;
264;Totaal woningen;Polder De Nijverheid;Polder De Nijverheid                    ;Buurt     ;BU00181108;3450.0;4600.0;
265;Totaal woningen;Sappemeer-Noord;Sappemeer-Noord                         ;Buurt     ;BU00181109;2800.0;3950.0;
266;Totaal woningen;Leek;Leek                                    ;Gemeente  ;GM0022    ;2400.0;3550.0;
267;Totaal woningen;Wijk 00 Leek;Wijk 00 Leek                            ;Wijk      ;WK002200  ;2350.0;3350.0;
268;Totaal woningen;Diepswal;Diepswal                                ;Buurt     ;BU00220001;2450.0;4500.0;
269;Totaal woningen;Centrum Leek en omgeving;Centrum Leek en omgeving                ;Buurt     ;BU00220002;2300.0;2900.0;
270;Totaal woningen;Rodenburg en omgeving;Rodenburg en omgeving                   ;Buurt     ;BU00220003;2300.0;3400.0;
271;Totaal woningen;Nienoordsrand;Nienoordsrand                           ;Buurt     ;BU00220004;3750.0;4750.0;
272;Totaal woningen;Buitengebied ten oosten van Leek;Buitengebied ten oosten van Leek        ;Buurt     ;BU00220008;;;
273;Totaal woningen;Buitengebied ten zuiden van Leek;Buitengebied ten zuiden van Leek        ;Buurt     ;BU00220009;1900.0;4150.0;
274;Totaal woningen;Wijk 01 Zevenhuizen;Wijk 01 Zevenhuizen                     ;Wijk      ;WK002201  ;2800.0;3900.0;
275;Totaal woningen;Bebouwde kom Zevenhuizen;Bebouwde kom Zevenhuizen                ;Buurt     ;BU00220100;2550.0;3400.0;
276;Totaal woningen;De Haspel;De Haspel                               ;Buurt     ;BU00220101;3000.0;4400.0;
277;Totaal woningen;Drostinnewijk;Drostinnewijk                           ;Buurt     ;BU00220102;2950.0;4850.0;
278;Totaal woningen;Boerenstreek;Boerenstreek                            ;Buurt     ;BU00220103;3350.0;3950.0;
279;Totaal woningen;Buitengebied ten noorden van Zevenhuizen;Buitengebied ten noorden van Zevenhuizen;Buurt     ;BU00220107;2800.0;5000.0;
280;Totaal woningen;Buitengebied ten oosten van Zevenhuizen;Buitengebied ten oosten van Zevenhuizen ;Buurt     ;BU00220108;2900.0;3700.0;
281;Totaal woningen;Buitengebied ten westen van Zevenhuizen;Buitengebied ten westen van Zevenhuizen ;Buurt     ;BU00220109;3150.0;4500.0;
282;Totaal woningen;Wijk 02 Tolbert;Wijk 02 Tolbert                         ;Wijk      ;WK002202  ;2200.0;3600.0;
283;Totaal woningen;Bebouwde kom Tolbert;Bebouwde kom Tolbert                    ;Buurt     ;BU00220200;2300.0;3650.0;
284;Totaal woningen;Sint Maheerdt;Sint Maheerdt                           ;Buurt     ;BU00220201;2000.0;3400.0;
285;Totaal woningen;Buitengebied Tolbert;Buitengebied Tolbert                    ;Buurt     ;BU00220209;3150.0;4500.0;
286;Totaal woningen;Wijk 04 Midwolde;Wijk 04 Midwolde                        ;Wijk      ;WK002204  ;3150.0;4550.0;
287;Totaal woningen;Bebouwde kom Midwolde;Bebouwde kom Midwolde                   ;Buurt     ;BU00220400;3550.0;4700.0;
288;Totaal woningen;Pasop;Pasop                                   ;Buurt     ;BU00220401;2950.0;4900.0;
289;Totaal woningen;Buitengebied Midwolde;Buitengebied Midwolde                   ;Buurt     ;BU00220409;3300.0;4650.0;
290;Totaal woningen;Wijk 05 Lettelbert;Wijk 05 Lettelbert                      ;Wijk      ;WK002205  ;3100.0;4650.0;
291;Totaal woningen;Bebouwde kom Lettelbert;Bebouwde kom Lettelbert                 ;Buurt     ;BU00220500;3100.0;4900.0;
292;Totaal woningen;Buitengebied Lettelbert;Buitengebied Lettelbert                 ;Buurt     ;BU00220509;3150.0;4400.0;
293;Totaal woningen;Wijk 06 Oostwold;Wijk 06 Oostwold                        ;Wijk      ;WK002206  ;2550.0;3850.0;
294;Totaal woningen;Bebouwde kom Oostwold;Bebouwde kom Oostwold                   ;Buurt     ;BU00220600;2550.0;3800.0;
295;Totaal woningen;Buitengebied-Oostwold;Buitengebied-Oostwold                   ;Buurt     ;BU00220609;2850.0;4400.0;
296;Totaal woningen;Wijk 07 Enumatil;Wijk 07 Enumatil                        ;Wijk      ;WK002207  ;2650.0;3700.0;
297;Totaal woningen;Bebouwde kom Enumatil;Bebouwde kom Enumatil                   ;Buurt     ;BU00220700;2600.0;3700.0;
298;Totaal woningen;Buitengebied Enumatil;Buitengebied Enumatil                   ;Buurt     ;BU00220709;2650.0;3700.0;
299;Totaal woningen;Loppersum;Loppersum                               ;Gemeente  ;GM0024    ;2550.0;3400.0;
300;Totaal woningen;Wijk 00;Wijk 00                                 ;Wijk      ;WK002400  ;2450.0;3350.0;
301;Totaal woningen;Loppersum;Loppersum                               ;Buurt     ;BU00240000;2350.0;3200.0;
302;Totaal woningen;Garrelsweer;Garrelsweer                             ;Buurt     ;BU00240001;2450.0;3400.0;
303;Totaal woningen;Wirdum;Wirdum                                  ;Buurt     ;BU00240002;2450.0;3750.0;
304;Totaal woningen;Wirdumerdraai;Wirdumerdraai                           ;Buurt     ;BU00240003;2400.0;3650.0;
305;Totaal woningen;Winneweer (gedeeltelijk);Winneweer (gedeeltelijk)                ;Buurt     ;BU00240005;;;
306;Totaal woningen;Verspr.h. Eemskanaal en Damsterdiep;Verspreide huizen Eemskanaal en Damsterd;Buurt     ;BU00240008;2650.0;4300.0;
307;Totaal woningen;Verspr.h. ten N. van het Damsterdiep;Verspreide huizen ten noorden van het Da;Buurt     ;BU00240009;3450.0;4800.0;
308;Totaal woningen;Wijk 01 Stedum;Wijk 01 Stedum                          ;Wijk      ;WK002401  ;2700.0;3400.0;
309;Totaal woningen;Stedum;Stedum                                  ;Buurt     ;BU00240100;2550.0;3350.0;
310;Totaal woningen;Westeremden;Westeremden                             ;Buurt     ;BU00240101;2950.0;3350.0;
311;Totaal woningen;Garsthuizen (gedeeltelijk);Garsthuizen (gedeeltelijk)              ;Buurt     ;BU00240102;2550.0;3450.0;
312;Totaal woningen;Verspr.h. Stedum inclusief Startenhuizen;Verspreide huizen Stedum inclusief Start;Buurt     ;BU00240109;3000.0;4100.0;
313;Totaal woningen;Wijk 02 Middelstum;Wijk 02 Middelstum                      ;Wijk      ;WK002402  ;2550.0;3300.0;
314;Totaal woningen;Middelstum;Middelstum                              ;Buurt     ;BU00240200;2400.0;3100.0;
315;Totaal woningen;Westerwijtwerd;Westerwijtwerd                          ;Buurt     ;BU00240201;3250.0;4100.0;
316;Totaal woningen;Huizinge;Huizinge                                ;Buurt     ;BU00240202;2600.0;3450.0;
317;Totaal woningen;Toornwerd;Toornwerd                               ;Buurt     ;BU00240203;2750.0;4350.0;
318;Totaal woningen;Verspreide huizen Middelstum;Verspreide huizen Middelstum            ;Buurt     ;BU00240209;3550.0;4400.0;
319;Totaal woningen;Wijk 03 't Zandt;Wijk 03 't Zandt                        ;Wijk      ;WK002403  ;2600.0;3700.0;
320;Totaal woningen;'t Zandt;'t Zandt                                ;Buurt     ;BU00240300;2500.0;3450.0;
321;Totaal woningen;Zeerijp;Zeerijp                                 ;Buurt     ;BU00240301;2450.0;3650.0;
322;Totaal woningen;Zijldijk;Zijldijk                                ;Buurt     ;BU00240302;2550.0;3600.0;
323;Totaal woningen;Leermens;Leermens                                ;Buurt     ;BU00240303;2600.0;3700.0;
324;Totaal woningen;Oosterwijtwerd;Oosterwijtwerd                          ;Buurt     ;BU00240304;2700.0;3900.0;
325;Totaal woningen;Eenum;Eenum                                   ;Buurt     ;BU00240305;2650.0;3900.0;
326;Totaal woningen;Verspreide huizen 't Zandt;Verspreide huizen 't Zandt              ;Buurt     ;BU00240309;3150.0;4200.0;
327;Totaal woningen;Marum;Marum                                   ;Gemeente  ;GM0025    ;2600.0;3700.0;
328;Totaal woningen;Wijk 00 Marum;Wijk 00 Marum                           ;Wijk      ;WK002500  ;2550.0;3650.0;
329;Totaal woningen;Marum;Marum                                   ;Buurt     ;BU00250000;2350.0;3400.0;
330;Totaal woningen;Nuis;Nuis                                    ;Buurt     ;BU00250002;2850.0;3950.0;
331;Totaal woningen;Niebert;Niebert                                 ;Buurt     ;BU00250003;3150.0;4300.0;
332;Totaal woningen;Boerakker;Boerakker                               ;Buurt     ;BU00250004;2700.0;3900.0;
333;Totaal woningen;Lucaswolde;Lucaswolde                              ;Buurt     ;BU00250005;3000.0;5050.0;
334;Totaal woningen;Noordwijk;Noordwijk                               ;Buurt     ;BU00250006;2550.0;3850.0;
335;Totaal woningen;De Haar;De Haar                                 ;Buurt     ;BU00250007;3350.0;4400.0;
336;Totaal woningen;Verspreide huizen in het noordwesten;Verspreide huizen in het noordwesten    ;Buurt     ;BU00250008;3500.0;4850.0;
337;Totaal woningen;Verspreide huizen in het noordoosten;Verspreide huizen in het noordoosten    ;Buurt     ;BU00250009;3200.0;4800.0;
338;Totaal woningen;Wijk 01 De Wilp;Wijk 01 De Wilp                         ;Wijk      ;WK002501  ;2750.0;3900.0;
339;Totaal woningen;De Wilp (gedeeltelijk);De Wilp (gedeeltelijk)                  ;Buurt     ;BU00250100;2500.0;3500.0;
340;Totaal woningen;Wilpstervaart;Wilpstervaart                           ;Buurt     ;BU00250101;3000.0;4600.0;
341;Totaal woningen;Keuningswijk;Keuningswijk                            ;Buurt     ;BU00250102;3300.0;4700.0;
342;Totaal woningen;Jonkersvaart;Jonkersvaart                            ;Buurt     ;BU00250104;3200.0;4550.0;
343;Totaal woningen;Verspr.h. ten noorden van Jonkersvaart;Verspreide huizen ten noorden van Jonker;Buurt     ;BU00250108;3050.0;4650.0;
344;Totaal woningen;Verspr.h. ten noorden van de Wilp;Verspreide huizen ten noorden van de Wil;Buurt     ;BU00250109;3200.0;4650.0;
345;Totaal woningen;Almere;Almere                                  ;Gemeente  ;GM0034    ;650.0;3600.0;58.0
346;Totaal woningen;Wijk 01 Almere-Haven;Wijk 01 Almere-Haven                    ;Wijk      ;WK003401  ;1700.0;3450.0;
347;Totaal woningen;Centrum Almere-Haven;Centrum Almere-Haven                    ;Buurt     ;BU00340101;1300.0;2750.0;
348;Totaal woningen;De Werven;De Werven                               ;Buurt     ;BU00340102;1650.0;3200.0;
349;Totaal woningen;De Hoven;De Hoven                                ;Buurt     ;BU00340103;1550.0;3150.0;
350;Totaal woningen;De Meenten;De Meenten                              ;Buurt     ;BU00340104;1850.0;3350.0;
351;Totaal woningen;De Grienden;De Grienden                             ;Buurt     ;BU00340105;1850.0;3650.0;
352;Totaal woningen;De Marken;De Marken                               ;Buurt     ;BU00340106;1950.0;3750.0;
353;Totaal woningen;De Gouwen;De Gouwen                               ;Buurt     ;BU00340107;1700.0;3900.0;
354;Totaal woningen;De Wierden;De Wierden                              ;Buurt     ;BU00340108;1350.0;2850.0;
355;Totaal woningen;De Velden;De Velden                               ;Buurt     ;BU00340109;2000.0;4950.0;
356;Totaal woningen;Overgooi;Overgooi                                ;Buurt     ;BU00340110;3750.0;6700.0;
357;Totaal woningen;De Steiger;De Steiger                              ;Buurt     ;BU00340171;2100.0;4400.0;
358;Totaal woningen;Stichtsekant;Stichtsekant                            ;Buurt     ;BU00340173;;;
359;Totaal woningen;Verspreide Huizen Almere-Haven;Verspreide Huizen Almere-Haven          ;Buurt     ;BU00340199;;4000.0;
360;Totaal woningen;Wijk 02 Almere-Stad;Wijk 02 Almere-Stad                     ;Wijk      ;WK003402  ;;3600.0;100.0
361;Totaal woningen;Centrum Almere-Stad;Centrum Almere-Stad                     ;Buurt     ;BU00340201;;2400.0;100.0
362;Totaal woningen;Filmwijk;Filmwijk                                ;Buurt     ;BU00340202;;3700.0;100.0
363;Totaal woningen;Danswijk;Danswijk                                ;Buurt     ;BU00340203;;3650.0;100.0
364;Totaal woningen;Parkwijk;Parkwijk                                ;Buurt     ;BU00340204;;3850.0;100.0
365;Totaal woningen;Verzetswijk;Verzetswijk                             ;Buurt     ;BU00340205;;3850.0;100.0
366;Totaal woningen;Waterwijk;Waterwijk                               ;Buurt     ;BU00340206;;3700.0;100.0
367;Totaal woningen;Tussen de Vaarten Noord;Tussen de Vaarten Noord                 ;Buurt     ;BU00340207;;3800.0;100.0
368;Totaal woningen;Tussen de Vaarten Zuid;Tussen de Vaarten Zuid                  ;Buurt     ;BU00340208;;3700.0;100.0
369;Totaal woningen;Staatsliedenwijk;Staatsliedenwijk                        ;Buurt     ;BU00340209;;2550.0;100.0
370;Totaal woningen;Kruidenwijk;Kruidenwijk                             ;Buurt     ;BU00340210;;3600.0;100.0
371;Totaal woningen;Stedenwijk;Stedenwijk                              ;Buurt     ;BU00340211;;3300.0;100.0
372;Totaal woningen;Muziekwijk Noord;Muziekwijk Noord                        ;Buurt     ;BU00340212;;3650.0;100.0
373;Totaal woningen;Muziekwijk Zuid;Muziekwijk Zuid                         ;Buurt     ;BU00340213;;3600.0;100.0
374;Totaal woningen;Literatuurwijk;Literatuurwijk                          ;Buurt     ;BU00340214;;4000.0;100.0
375;Totaal woningen;Noorderplassen;Noorderplassen                          ;Buurt     ;BU00340215;;4000.0;100.0
376;Totaal woningen;Randstad;Randstad                                ;Buurt     ;BU00340271;;;25.0
377;Totaal woningen;Markerkant;Markerkant                              ;Buurt     ;BU00340272;;;
378;Totaal woningen;Hollandsekant;                                        ;          ;          ;;;
379;Totaal woningen;Gooisekant;                                        ;          ;          ;;;
380;Totaal woningen;Veluwsekant;                                        ;          ;          ;;;
381;Totaal woningen;Sallandsekant;                                        ;          ;          ;;;
382;Totaal woningen;Verspreide huizen Almere-Stad;Verspreide huizen Almere-Stad           ;Buurt     ;BU00340299;;4250.0;100.0
383;Totaal woningen;Wijk 03 Almere-Buiten;Wijk 03 Almere-Buiten                   ;Wijk      ;WK003403  ;1500.0;3800.0;
384;Totaal woningen;Centrum Almere-Buiten;Centrum Almere-Buiten                   ;Buurt     ;BU00340301;1300.0;2700.0;
385;Totaal woningen;Oostvaardersbuurt;Oostvaardersbuurt                       ;Buurt     ;BU00340302;1500.0;4200.0;
386;Totaal woningen;Seizoenenbuurt;Seizoenenbuurt                          ;Buurt     ;BU00340303;1450.0;3950.0;
387;Totaal woningen;Molenbuurt;Molenbuurt                              ;Buurt     ;BU00340304;1400.0;3450.0;
388;Totaal woningen;Bouwmeesterbuurt;Bouwmeesterbuurt                        ;Buurt     ;BU00340305;1400.0;3600.0;
389;Totaal woningen;Landgoederenbuurt;Landgoederenbuurt                       ;Buurt     ;BU00340306;1650.0;3900.0;
390;Totaal woningen;Faunabuurt;Faunabuurt                              ;Buurt     ;BU00340307;1600.0;4000.0;
391;Totaal woningen;Bloemenbuurt;Bloemenbuurt                            ;Buurt     ;BU00340308;1450.0;3600.0;
392;Totaal woningen;Regenboogbuurt;Regenboogbuurt                          ;Buurt     ;BU00340309;1550.0;3800.0;
393;Totaal woningen;Indischebuurt;Indischebuurt                           ;Buurt     ;BU00340310;1050.0;3000.0;
