ID;Classificaties;Perioden;TotaalAanbod_1;ProductieBasisprijzen_2;Invoer_3;TotaalMarges_4;HandelsEnVervoersmarges_5;BelProductgebonden_6;SubsProductgebonden_7;TotaalGebruik_8;Uitvoer_9;IntermediairVerbruik_10;HuishoudensConsumptieveBestedingen_11;OverheidConsumptieveBestedingen_12;IZWConsumptieveBestedingen_13;InvesteringenInVasteActiva_14;VeranderingenInVoorraden_15
320;Graan- en zetmeelprodukten;2008;3741.0;2497.0;1244.0;662.0;656.0;8.0;-2.0;4403.0;1760.0;2178.0;367.0;0.0;0.0;0.0;98.0
321;Graan- en zetmeelprodukten;2009;3173.0;2171.0;1002.0;626.0;624.0;2.0;0.0;3799.0;1501.0;1906.0;373.0;0.0;0.0;0.0;19.0
322;Voedingsmiddelen n.e.g.;1987;12778.0;11485.0;1293.0;1522.0;1724.0;106.0;-308.0;14300.0;3253.0;6302.0;4741.0;0.0;0.0;0.0;4.0
323;Voedingsmiddelen n.e.g.;1988;12970.0;11766.0;1204.0;1559.0;1738.0;113.0;-292.0;14529.0;3260.0;6575.0;4830.0;0.0;0.0;0.0;-136.0
324;Voedingsmiddelen n.e.g.;1989;13518.0;12059.0;1459.0;1899.0;1969.0;111.0;-181.0;15417.0;3558.0;6694.0;5037.0;0.0;0.0;0.0;128.0
325;Voedingsmiddelen n.e.g.;1990;13317.0;11807.0;1510.0;2044.0;2126.0;78.0;-160.0;15361.0;3622.0;6437.0;5155.0;0.0;0.0;0.0;147.0
326;Voedingsmiddelen n.e.g.;1991;13808.0;12121.0;1687.0;2335.0;2385.0;89.0;-139.0;16143.0;4207.0;6612.0;5350.0;0.0;0.0;0.0;-26.0
327;Voedingsmiddelen n.e.g.;1992;14556.0;12764.0;1792.0;2488.0;2576.0;86.0;-174.0;17044.0;4473.0;6710.0;5736.0;0.0;0.0;0.0;125.0
328;Voedingsmiddelen n.e.g.;1993;14577.0;12887.0;1690.0;2466.0;2582.0;60.0;-176.0;17043.0;4352.0;6718.0;5982.0;0.0;0.0;0.0;-9.0
329;Voedingsmiddelen n.e.g.;1994;14838.0;13014.0;1824.0;2613.0;2725.0;48.0;-160.0;17451.0;4634.0;6606.0;6242.0;0.0;0.0;0.0;-31.0
330;Voedingsmiddelen n.e.g.;1995;15204.0;13176.0;2028.0;2772.0;2839.0;67.0;-134.0;17976.0;5001.0;6614.0;6464.0;0.0;0.0;0.0;-103.0
331;Voedingsmiddelen n.e.g.;1996;15869.0;13644.0;2225.0;2915.0;2944.0;59.0;-88.0;18784.0;5074.0;6938.0;6733.0;0.0;0.0;0.0;39.0
332;Voedingsmiddelen n.e.g.;1997;16546.0;14210.0;2336.0;3234.0;3281.0;62.0;-109.0;19780.0;5543.0;7003.0;7208.0;0.0;0.0;0.0;26.0
333;Voedingsmiddelen n.e.g.;1998;16547.0;14125.0;2422.0;3517.0;3570.0;63.0;-116.0;20064.0;5602.0;6902.0;7613.0;0.0;0.0;0.0;-53.0
334;Voedingsmiddelen n.e.g.;1999;16732.0;14137.0;2595.0;3777.0;3808.0;79.0;-110.0;20509.0;5720.0;6770.0;7941.0;0.0;0.0;0.0;78.0
335;Voedingsmiddelen n.e.g.;2000;17358.0;14588.0;2770.0;4047.0;4106.0;90.0;-149.0;21405.0;6239.0;6902.0;8275.0;0.0;0.0;0.0;-11.0
336;Voedingsmiddelen n.e.g.;2001;18047.0;15095.0;2952.0;4389.0;4410.0;65.0;-86.0;22436.0;6676.0;7036.0;8674.0;0.0;0.0;0.0;50.0
337;Voedingsmiddelen n.e.g.;2002;18549.0;15304.0;3245.0;4607.0;4638.0;66.0;-97.0;23156.0;7189.0;6872.0;9044.0;0.0;0.0;0.0;51.0
338;Voedingsmiddelen n.e.g.;2003;19164.0;15725.0;3439.0;4595.0;4624.0;69.0;-98.0;23759.0;7584.0;6711.0;9247.0;0.0;0.0;0.0;217.0
339;Voedingsmiddelen n.e.g.;2004;19717.0;16304.0;3413.0;4660.0;4677.0;79.0;-96.0;24377.0;7909.0;6960.0;9410.0;0.0;0.0;0.0;98.0
340;Voedingsmiddelen n.e.g.;2005;19847.0;16421.0;3426.0;4733.0;4708.0;106.0;-81.0;24580.0;8147.0;6824.0;9469.0;0.0;0.0;0.0;140.0
341;Voedingsmiddelen n.e.g.;2006;20552.0;16942.0;3610.0;4831.0;4830.0;59.0;-58.0;25383.0;8479.0;7182.0;9811.0;0.0;0.0;0.0;-89.0
342;Voedingsmiddelen n.e.g.;2007;22598.0;18635.0;3963.0;5076.0;5063.0;44.0;-31.0;27674.0;9125.0;8241.0;10382.0;0.0;0.0;0.0;-74.0
343;Voedingsmiddelen n.e.g.;2008;24891.0;20556.0;4335.0;5336.0;5288.0;97.0;-49.0;30227.0;10136.0;9028.0;11080.0;0.0;0.0;0.0;-17.0
344;Voedingsmiddelen n.e.g.;2009;23950.0;19521.0;4429.0;5385.0;5369.0;35.0;-19.0;29335.0;9987.0;8303.0;11171.0;0.0;0.0;0.0;-126.0
345;Dranken;1987;2516.0;1857.0;659.0;1438.0;593.0;879.0;-34.0;3954.0;855.0;1070.0;2022.0;0.0;0.0;0.0;7.0
346;Dranken;1988;2531.0;1888.0;643.0;1434.0;599.0;868.0;-33.0;3965.0;840.0;1081.0;2037.0;0.0;0.0;0.0;7.0
347;Dranken;1989;2786.0;2027.0;759.0;1533.0;679.0;874.0;-20.0;4319.0;955.0;1117.0;2228.0;0.0;0.0;0.0;19.0
348;Dranken;1990;2980.0;2152.0;828.0;1602.0;733.0;887.0;-18.0;4582.0;1007.0;1186.0;2384.0;0.0;0.0;0.0;5.0
349;Dranken;1991;3374.0;2457.0;917.0;1612.0;823.0;821.0;-32.0;4986.0;1213.0;1288.0;2471.0;0.0;0.0;0.0;14.0
350;Dranken;1992;3424.0;2518.0;906.0;1756.0;893.0;889.0;-26.0;5180.0;1262.0;1380.0;2545.0;0.0;0.0;0.0;-7.0
351;Dranken;1993;3546.0;2656.0;890.0;1793.0;900.0;923.0;-30.0;5339.0;1255.0;1475.0;2610.0;0.0;0.0;0.0;-1.0
352;Dranken;1994;3822.0;2845.0;977.0;1898.0;956.0;969.0;-27.0;5720.0;1392.0;1555.0;2775.0;0.0;0.0;0.0;-2.0
353;Dranken;1995;4020.0;2932.0;1088.0;1933.0;1006.0;951.0;-24.0;5953.0;1555.0;1557.0;2796.0;0.0;0.0;0.0;45.0
354;Dranken;1996;4192.0;3038.0;1154.0;1991.0;1313.0;688.0;-10.0;6183.0;1638.0;1648.0;2908.0;0.0;0.0;0.0;-11.0
355;Dranken;1997;4351.0;3100.0;1251.0;2140.0;1187.0;965.0;-12.0;6491.0;1733.0;1708.0;3017.0;0.0;0.0;0.0;33.0
356;Dranken;1998;4306.0;3042.0;1264.0;2342.0;1327.0;1027.0;-12.0;6648.0;1766.0;1749.0;3081.0;0.0;0.0;0.0;52.0
357;Dranken;1999;4428.0;3115.0;1313.0;2446.0;1440.0;1019.0;-13.0;6874.0;1851.0;1811.0;3183.0;0.0;0.0;0.0;29.0
358;Dranken;2000;4613.0;3208.0;1405.0;2535.0;1560.0;989.0;-14.0;7148.0;2068.0;1878.0;3177.0;0.0;0.0;0.0;25.0
359;Dranken;2001;5022.0;3480.0;1542.0;2720.0;1708.0;1019.0;-7.0;7742.0;2335.0;2012.0;3378.0;0.0;0.0;0.0;17.0
360;Dranken;2002;5175.0;3506.0;1669.0;2848.0;1763.0;1094.0;-9.0;8023.0;2563.0;2002.0;3452.0;0.0;0.0;0.0;6.0
361;Dranken;2003;5234.0;3538.0;1696.0;2705.0;1734.0;977.0;-6.0;7939.0;2444.0;2000.0;3467.0;0.0;0.0;0.0;28.0
362;Dranken;2004;5166.0;3391.0;1775.0;2646.0;1594.0;1058.0;-6.0;7812.0;2351.0;1983.0;3417.0;0.0;0.0;0.0;61.0
363;Dranken;2005;5294.0;3435.0;1859.0;2591.0;1586.0;1010.0;-5.0;7885.0;2568.0;2022.0;3291.0;0.0;0.0;0.0;4.0
364;Dranken;2006;5889.0;3839.0;2050.0;2680.0;1674.0;1009.0;-3.0;8569.0;3053.0;2084.0;3459.0;0.0;0.0;0.0;-27.0
365;Dranken;2007;6620.0;4232.0;2388.0;2742.0;1728.0;1017.0;-3.0;9362.0;3620.0;2258.0;3492.0;0.0;0.0;0.0;-8.0
366;Dranken;2008;6961.0;4374.0;2587.0;2873.0;1831.0;1047.0;-5.0;9834.0;3737.0;2321.0;3718.0;0.0;0.0;0.0;58.0
367;Dranken;2009;6815.0;4293.0;2522.0;2978.0;1886.0;1094.0;-2.0;9793.0;3578.0;2224.0;3819.0;0.0;0.0;0.0;172.0
368;Tabaksprodukten;1987;1457.0;1304.0;153.0;1297.0;388.0;909.0;0.0;2754.0;1050.0;74.0;1627.0;0.0;0.0;0.0;3.0
369;Tabaksprodukten;1988;1494.0;1334.0;160.0;1306.0;403.0;903.0;0.0;2800.0;1141.0;81.0;1600.0;0.0;0.0;0.0;-22.0
370;Tabaksprodukten;1989;1736.0;1546.0;190.0;1338.0;429.0;909.0;0.0;3074.0;1394.0;83.0;1634.0;0.0;0.0;0.0;-37.0
371;Tabaksprodukten;1990;1997.0;1796.0;201.0;1431.0;477.0;954.0;0.0;3428.0;1553.0;84.0;1739.0;0.0;0.0;0.0;52.0
372;Tabaksprodukten;1991;2137.0;1910.0;227.0;1414.0;502.0;912.0;0.0;3551.0;1677.0;88.0;1784.0;0.0;0.0;0.0;2.0
373;Tabaksprodukten;1992;2186.0;1945.0;241.0;1641.0;519.0;1122.0;0.0;3827.0;1774.0;96.0;1958.0;0.0;0.0;0.0;-1.0
374;Tabaksprodukten;1993;2128.0;1889.0;239.0;1855.0;533.0;1322.0;0.0;3983.0;1799.0;104.0;2045.0;0.0;0.0;0.0;35.0
375;Tabaksprodukten;1994;2277.0;2007.0;270.0;1889.0;554.0;1335.0;0.0;4166.0;1976.0;118.0;2106.0;0.0;0.0;0.0;-34.0
376;Tabaksprodukten;1995;2580.0;2276.0;304.0;1902.0;574.0;1328.0;0.0;4482.0;2203.0;123.0;2156.0;0.0;0.0;0.0;0.0
377;Tabaksprodukten;1996;2738.0;2349.0;389.0;2055.0;636.0;1419.0;0.0;4793.0;2423.0;133.0;2237.0;0.0;0.0;0.0;0.0
378;Tabaksprodukten;1997;3039.0;2616.0;423.0;2013.0;666.0;1347.0;0.0;5052.0;2551.0;138.0;2363.0;0.0;0.0;0.0;0.0
379;Tabaksprodukten;1998;3136.0;2727.0;409.0;2075.0;726.0;1349.0;0.0;5211.0;2715.0;143.0;2369.0;0.0;0.0;0.0;-16.0
380;Tabaksprodukten;1999;3264.0;2848.0;416.0;2347.0;799.0;1548.0;0.0;5611.0;2887.0;166.0;2587.0;0.0;0.0;0.0;-29.0
381;Tabaksprodukten;2000;3515.0;3098.0;417.0;2455.0;863.0;1592.0;0.0;5970.0;3066.0;175.0;2729.0;0.0;0.0;0.0;0.0
382;Tabaksprodukten;2001;3827.0;3242.0;585.0;2738.0;919.0;1819.0;0.0;6565.0;3169.0;185.0;3126.0;0.0;0.0;0.0;85.0
383;Tabaksprodukten;2002;4190.0;3708.0;482.0;2694.0;974.0;1720.0;0.0;6884.0;3579.0;172.0;3217.0;0.0;0.0;0.0;-84.0
384;Tabaksprodukten;2003;4007.0;3569.0;438.0;2698.0;947.0;1751.0;0.0;6705.0;3270.0;139.0;3326.0;0.0;0.0;0.0;-30.0
385;Tabaksprodukten;2004;3815.0;3242.0;573.0;2832.0;888.0;1944.0;0.0;6647.0;3188.0;132.0;3379.0;0.0;0.0;0.0;-52.0
386;Tabaksprodukten;2005;3879.0;3327.0;552.0;2881.0;880.0;2001.0;0.0;6760.0;3176.0;130.0;3476.0;0.0;0.0;0.0;-22.0
387;Tabaksprodukten;2006;3823.0;3297.0;526.0;3031.0;887.0;2144.0;0.0;6854.0;3077.0;129.0;3626.0;0.0;0.0;0.0;22.0
388;Tabaksprodukten;2007;3946.0;3502.0;444.0;3132.0;995.0;2137.0;0.0;7078.0;3111.0;125.0;3863.0;0.0;0.0;0.0;-21.0
389;Tabaksprodukten;2008;3806.0;3255.0;551.0;3364.0;1003.0;2361.0;0.0;7170.0;2841.0;120.0;4115.0;0.0;0.0;0.0;94.0
390;Tabaksprodukten;2009;4074.0;3614.0;460.0;3497.0;1179.0;2318.0;0.0;7571.0;2983.0;123.0;4313.0;0.0;0.0;0.0;152.0
391;Textiel;1987;4486.0;2102.0;2384.0;1159.0;1146.0;13.0;0.0;5645.0;1771.0;1500.0;2230.0;0.0;0.0;144.0;0.0
392;Textiel;1988;4702.0;2109.0;2593.0;1169.0;1153.0;16.0;0.0;5871.0;1962.0;1468.0;2298.0;0.0;0.0;149.0;-6.0
393;Textiel;1989;5057.0;2202.0;2855.0;1248.0;1231.0;17.0;0.0;6305.0;2121.0;1541.0;2468.0;0.0;0.0;162.0;13.0
394;Textiel;1990;5214.0;2306.0;2908.0;1333.0;1316.0;17.0;0.0;6547.0;2184.0;1655.0;2518.0;0.0;0.0;170.0;20.0
395;Textiel;1991;5346.0;2321.0;3025.0;1407.0;1386.0;21.0;0.0;6753.0;2354.0;1642.0;2595.0;0.0;0.0;161.0;1.0
396;Textiel;1992;5194.0;2259.0;2935.0;1460.0;1438.0;22.0;0.0;6654.0;2374.0;1619.0;2533.0;0.0;0.0;156.0;-28.0
397;Textiel;1993;4987.0;2235.0;2752.0;1518.0;1492.0;26.0;0.0;6505.0;2334.0;1588.0;2425.0;0.0;0.0;157.0;1.0
398;Textiel;1994;5219.0;2277.0;2942.0;1586.0;1559.0;27.0;0.0;6805.0;2534.0;1654.0;2468.0;0.0;0.0;159.0;-10.0
399;Textiel;1995;5478.0;2320.0;3158.0;1603.0;1553.0;50.0;0.0;7081.0;2774.0;1677.0;2459.0;0.0;0.0;174.0;-3.0
400;Textiel;1996;5601.0;2415.0;3186.0;1746.0;1701.0;45.0;0.0;7347.0;2808.0;1777.0;2589.0;0.0;0.0;185.0;-12.0
401;Textiel;1997;6109.0;2549.0;3560.0;1917.0;1867.0;50.0;0.0;8026.0;3098.0;1904.0;2792.0;0.0;0.0;213.0;19.0
402;Textiel;1998;6419.0;2664.0;3755.0;2117.0;2068.0;49.0;0.0;8536.0;3226.0;1997.0;3030.0;0.0;0.0;232.0;51.0
403;Textiel;1999;6328.0;2717.0;3611.0;2289.0;2212.0;77.0;0.0;8617.0;3244.0;1988.0;3165.0;0.0;0.0;235.0;-15.0
404;Textiel;2000;6655.0;2877.0;3778.0;2481.0;2416.0;65.0;0.0;9136.0;3380.0;2092.0;3381.0;0.0;0.0;254.0;29.0
405;Textiel;2001;6648.0;2853.0;3795.0;2622.0;2558.0;64.0;0.0;9270.0;3377.0;2124.0;3491.0;0.0;0.0;274.0;4.0
406;Textiel;2002;6519.0;2754.0;3765.0;2668.0;2610.0;58.0;0.0;9187.0;3345.0;2074.0;3510.0;0.0;0.0;275.0;-17.0
407;Textiel;2003;6216.0;2714.0;3502.0;2649.0;2591.0;58.0;0.0;8865.0;3330.0;1968.0;3300.0;0.0;0.0;276.0;-9.0
408;Textiel;2004;5952.0;2612.0;3340.0;2577.0;2518.0;59.0;0.0;8529.0;3094.0;1932.0;3216.0;0.0;0.0;275.0;12.0
409;Textiel;2005;5979.0;2599.0;3380.0;2559.0;2502.0;57.0;0.0;8538.0;3199.0;1901.0;3173.0;0.0;0.0;282.0;-17.0
410;Textiel;2006;6375.0;2747.0;3628.0;2688.0;2625.0;63.0;0.0;9063.0;3454.0;1928.0;3327.0;0.0;0.0;295.0;59.0
411;Textiel;2007;6711.0;2908.0;3803.0;2769.0;2704.0;65.0;0.0;9480.0;3584.0;2104.0;3383.0;0.0;0.0;353.0;56.0
412;Textiel;2008;6558.0;2786.0;3772.0;2735.0;2670.0;65.0;0.0;9293.0;3509.0;2077.0;3352.0;0.0;0.0;355.0;0.0
413;Textiel;2009;5963.0;2402.0;3561.0;2516.0;2463.0;53.0;0.0;8479.0;3139.0;1879.0;3162.0;0.0;0.0;326.0;-27.0
414;Kleding;1987;3597.0;1008.0;2589.0;2435.0;2411.0;24.0;0.0;6032.0;1053.0;295.0;4662.0;0.0;0.0;14.0;8.0
415;Kleding;1988;3463.0;1034.0;2429.0;2366.0;2337.0;29.0;0.0;5829.0;1141.0;314.0;4428.0;0.0;0.0;13.0;-67.0
416;Kleding;1989;3705.0;1180.0;2525.0;2584.0;2551.0;33.0;0.0;6289.0;1283.0;337.0;4610.0;0.0;0.0;17.0;42.0
417;Kleding;1990;4182.0;1290.0;2892.0;2815.0;2780.0;35.0;0.0;6997.0;1497.0;357.0;5103.0;0.0;0.0;13.0;27.0
418;Kleding;1991;4545.0;1290.0;3255.0;3117.0;3073.0;44.0;0.0;7662.0;1723.0;388.0;5550.0;0.0;0.0;14.0;-13.0
419;Kleding;1992;4536.0;1232.0;3304.0;3245.0;3200.0;45.0;0.0;7781.0;1743.0;390.0;5583.0;0.0;0.0;13.0;52.0
420;Kleding;1993;4245.0;1261.0;2984.0;3490.0;3438.0;52.0;0.0;7735.0;1767.0;398.0;5551.0;0.0;0.0;11.0;8.0
421;Kleding;1994;4381.0;1305.0;3076.0;3483.0;3436.0;47.0;0.0;7864.0;1988.0;392.0;5524.0;0.0;0.0;12.0;-52.0
422;Kleding;1995;4453.0;1279.0;3174.0;3649.0;3544.0;105.0;0.0;8102.0;2239.0;400.0;5451.0;0.0;0.0;13.0;-1.0
423;Kleding;1996;4520.0;1224.0;3296.0;3870.0;3766.0;104.0;0.0;8390.0;2417.0;423.0;5532.0;0.0;0.0;12.0;6.0
424;Kleding;1997;4960.0;1143.0;3817.0;4109.0;4002.0;107.0;0.0;9069.0;2736.0;458.0;5833.0;0.0;0.0;18.0;24.0
425;Kleding;1998;5226.0;1119.0;4107.0;4541.0;4446.0;95.0;0.0;9767.0;2861.0;483.0;6387.0;0.0;0.0;18.0;18.0
426;Kleding;1999;5194.0;1069.0;4125.0;4867.0;4732.0;135.0;0.0;10061.0;2735.0;500.0;6734.0;0.0;0.0;18.0;74.0
427;Kleding;2000;5483.0;1056.0;4427.0;4888.0;4772.0;116.0;0.0;10371.0;2886.0;525.0;7010.0;0.0;0.0;20.0;-70.0
428;Kleding;2001;5494.0;1011.0;4483.0;5261.0;5148.0;113.0;0.0;10755.0;2923.0;529.0;7236.0;0.0;0.0;23.0;44.0
429;Kleding;2002;5400.0;991.0;4409.0;5386.0;5286.0;100.0;0.0;10786.0;2822.0;556.0;7396.0;0.0;0.0;22.0;-10.0
430;Kleding;2003;5327.0;927.0;4400.0;5348.0;5249.0;99.0;0.0;10675.0;2975.0;529.0;7142.0;0.0;0.0;27.0;2.0
431;Kleding;2004;5361.0;886.0;4475.0;5413.0;5299.0;114.0;0.0;10774.0;3069.0;525.0;7149.0;0.0;0.0;30.0;1.0
432;Kleding;2005;5510.0;962.0;4548.0;5559.0;5449.0;110.0;0.0;11069.0;3292.0;548.0;7206.0;0.0;0.0;25.0;-2.0
433;Kleding;2006;6140.0;1003.0;5137.0;5932.0;5815.0;117.0;0.0;12072.0;3706.0;548.0;7697.0;0.0;0.0;26.0;95.0
434;Kleding;2007;6356.0;1067.0;5289.0;6390.0;6274.0;116.0;0.0;12746.0;3915.0;576.0;8161.0;0.0;0.0;27.0;67.0
435;Kleding;2008;6443.0;1064.0;5379.0;6415.0;6302.0;113.0;0.0;12858.0;4086.0;579.0;8152.0;0.0;0.0;28.0;13.0
436;Kleding;2009;6381.0;1010.0;5371.0;6208.0;6107.0;101.0;0.0;12589.0;3853.0;585.0;8109.0;0.0;0.0;28.0;14.0
437;Leder en lederwaren;1987;1416.0;379.0;1037.0;642.0;628.0;14.0;0.0;2058.0;444.0;255.0;1342.0;0.0;0.0;0.0;17.0
438;Leder en lederwaren;1988;1403.0;366.0;1037.0;633.0;621.0;12.0;0.0;2036.0;465.0;249.0;1335.0;0.0;0.0;0.0;-13.0
439;Leder en lederwaren;1989;1474.0;387.0;1087.0;661.0;649.0;12.0;0.0;2135.0;514.0;259.0;1361.0;0.0;0.0;0.0;1.0
440;Leder en lederwaren;1990;1553.0;414.0;1139.0;726.0;711.0;15.0;0.0;2279.0;575.0;281.0;1440.0;0.0;0.0;0.0;-17.0
441;Leder en lederwaren;1991;1629.0;401.0;1228.0;761.0;741.0;20.0;0.0;2390.0;618.0;273.0;1490.0;0.0;0.0;0.0;9.0
442;Leder en lederwaren;1992;1620.0;380.0;1240.0;786.0;767.0;19.0;0.0;2406.0;645.0;284.0;1473.0;0.0;0.0;0.0;4.0
443;Leder en lederwaren;1993;1602.0;401.0;1201.0;871.0;854.0;17.0;0.0;2473.0;646.0;283.0;1540.0;0.0;0.0;0.0;4.0
444;Leder en lederwaren;1994;1678.0;388.0;1290.0;878.0;861.0;17.0;0.0;2556.0;744.0;286.0;1533.0;0.0;0.0;0.0;-7.0
445;Leder en lederwaren;1995;1785.0;377.0;1408.0;883.0;861.0;22.0;0.0;2668.0;844.0;302.0;1526.0;0.0;0.0;0.0;-4.0
446;Leder en lederwaren;1996;1850.0;341.0;1509.0;944.0;925.0;19.0;0.0;2794.0;871.0;317.0;1600.0;0.0;0.0;0.0;6.0
447;Leder en lederwaren;1997;1935.0;340.0;1595.0;995.0;976.0;19.0;0.0;2930.0;920.0;339.0;1668.0;0.0;0.0;0.0;3.0
448;Leder en lederwaren;1998;1968.0;369.0;1599.0;1147.0;1113.0;34.0;0.0;3115.0;955.0;388.0;1794.0;0.0;0.0;0.0;-22.0
449;Leder en lederwaren;1999;2136.0;344.0;1792.0;1271.0;1231.0;40.0;0.0;3407.0;1100.0;429.0;1943.0;0.0;0.0;0.0;-65.0
450;Leder en lederwaren;2000;2537.0;338.0;2199.0;1382.0;1341.0;41.0;0.0;3919.0;1367.0;441.0;2111.0;0.0;0.0;0.0;0.0
451;Leder en lederwaren;2001;2711.0;322.0;2389.0;1500.0;1458.0;42.0;0.0;4211.0;1506.0;436.0;2262.0;0.0;0.0;0.0;7.0
452;Leder en lederwaren;2002;2600.0;323.0;2277.0;1483.0;1447.0;36.0;0.0;4083.0;1453.0;401.0;2229.0;0.0;0.0;0.0;0.0
453;Leder en lederwaren;2003;2484.0;323.0;2161.0;1476.0;1445.0;31.0;0.0;3960.0;1412.0;363.0;2190.0;0.0;0.0;0.0;-5.0
454;Leder en lederwaren;2004;2540.0;314.0;2226.0;1473.0;1437.0;36.0;0.0;4013.0;1495.0;350.0;2171.0;0.0;0.0;0.0;-3.0
455;Leder en lederwaren;2005;2790.0;311.0;2479.0;1508.0;1472.0;36.0;0.0;4298.0;1762.0;352.0;2187.0;0.0;0.0;0.0;-3.0
456;Leder en lederwaren;2006;3044.0;292.0;2752.0;1600.0;1561.0;39.0;0.0;4644.0;1991.0;358.0;2294.0;0.0;0.0;0.0;1.0
457;Leder en lederwaren;2007;3117.0;312.0;2805.0;1624.0;1575.0;49.0;0.0;4741.0;2047.0;376.0;2293.0;0.0;0.0;0.0;25.0
458;Leder en lederwaren;2008;3117.0;300.0;2817.0;1645.0;1599.0;46.0;0.0;4762.0;2126.0;374.0;2258.0;0.0;0.0;0.0;4.0
459;Leder en lederwaren;2009;3023.0;265.0;2758.0;1583.0;1542.0;41.0;0.0;4606.0;2079.0;338.0;2192.0;0.0;0.0;0.0;-3.0
460;Hout en houtproducten (excl. meubelen);1987;2561.0;1308.0;1253.0;751.0;739.0;12.0;0.0;3312.0;356.0;2365.0;477.0;0.0;0.0;129.0;-15.0
461;Hout en houtproducten (excl. meubelen);1988;2738.0;1436.0;1302.0;820.0;806.0;14.0;0.0;3558.0;423.0;2477.0;519.0;0.0;0.0;137.0;2.0
462;Hout en houtproducten (excl. meubelen);1989;3080.0;1546.0;1534.0;893.0;877.0;16.0;0.0;3973.0;467.0;2710.0;564.0;0.0;0.0;149.0;83.0
463;Hout en houtproducten (excl. meubelen);1990;3149.0;1579.0;1570.0;933.0;916.0;17.0;0.0;4082.0;498.0;2803.0;643.0;0.0;0.0;160.0;-22.0
464;Hout en houtproducten (excl. meubelen);1991;3110.0;1592.0;1518.0;945.0;926.0;19.0;0.0;4055.0;516.0;2737.0;660.0;0.0;0.0;150.0;-8.0
465;Hout en houtproducten (excl. meubelen);1992;3224.0;1644.0;1580.0;1002.0;982.0;20.0;0.0;4226.0;605.0;2833.0;665.0;0.0;0.0;146.0;-23.0
466;Hout en houtproducten (excl. meubelen);1993;3214.0;1670.0;1544.0;1063.0;1043.0;20.0;0.0;4277.0;638.0;2811.0;651.0;0.0;0.0;168.0;9.0
467;Hout en houtproducten (excl. meubelen);1994;3519.0;1797.0;1722.0;1082.0;1064.0;18.0;0.0;4601.0;731.0;3019.0;690.0;0.0;0.0;165.0;-4.0
468;Hout en houtproducten (excl. meubelen);1995;3841.0;1916.0;1925.0;1123.0;1100.0;23.0;0.0;4964.0;863.0;3225.0;728.0;0.0;0.0;155.0;-7.0
469;Hout en houtproducten (excl. meubelen);1996;3925.0;1956.0;1969.0;1230.0;1207.0;23.0;0.0;5155.0;864.0;3357.0;793.0;0.0;0.0;170.0;-29.0
470;Hout en houtproducten (excl. meubelen);1997;4294.0;2088.0;2206.0;1335.0;1314.0;21.0;0.0;5629.0;898.0;3586.0;859.0;0.0;0.0;219.0;67.0
471;Hout en houtproducten (excl. meubelen);1998;4407.0;2227.0;2180.0;1517.0;1499.0;18.0;0.0;5924.0;878.0;3803.0;959.0;0.0;0.0;282.0;2.0
472;Hout en houtproducten (excl. meubelen);1999;4591.0;2263.0;2328.0;1625.0;1616.0;9.0;0.0;6216.0;903.0;4002.0;1026.0;0.0;0.0;289.0;-4.0
473;Hout en houtproducten (excl. meubelen);2000;5071.0;2417.0;2654.0;1777.0;1767.0;10.0;0.0;6848.0;984.0;4387.0;1158.0;0.0;0.0;273.0;46.0
474;Hout en houtproducten (excl. meubelen);2001;4967.0;2515.0;2452.0;1883.0;1874.0;9.0;0.0;6850.0;904.0;4412.0;1256.0;0.0;0.0;270.0;8.0
475;Hout en houtproducten (excl. meubelen);2002;4688.0;2404.0;2284.0;1927.0;1918.0;9.0;0.0;6615.0;879.0;4232.0;1264.0;0.0;0.0;240.0;0.0
476;Hout en houtproducten (excl. meubelen);2003;4551.0;2386.0;2165.0;1831.0;1824.0;7.0;0.0;6382.0;804.0;4135.0;1218.0;0.0;0.0;235.0;-10.0
477;Hout en houtproducten (excl. meubelen);2004;4722.0;2446.0;2276.0;1836.0;1829.0;7.0;0.0;6558.0;933.0;4229.0;1168.0;0.0;0.0;230.0;-2.0
478;Hout en houtproducten (excl. meubelen);2005;4846.0;2534.0;2312.0;1849.0;1841.0;8.0;0.0;6695.0;958.0;4325.0;1171.0;0.0;0.0;252.0;-11.0
479;Hout en houtproducten (excl. meubelen);2006;5516.0;2738.0;2778.0;1923.0;1915.0;8.0;0.0;7439.0;1182.0;4680.0;1223.0;0.0;0.0;274.0;80.0
480;Hout en houtproducten (excl. meubelen);2007;6307.0;3089.0;3218.0;2053.0;2044.0;9.0;0.0;8360.0;1270.0;5484.0;1291.0;0.0;0.0;309.0;6.0
481;Hout en houtproducten (excl. meubelen);2008;6327.0;3115.0;3212.0;2112.0;2103.0;9.0;0.0;8439.0;1156.0;5706.0;1281.0;0.0;0.0;316.0;-20.0
482;Hout en houtproducten (excl. meubelen);2009;5156.0;2628.0;2528.0;1846.0;1839.0;7.0;0.0;7002.0;753.0;5026.0;1138.0;0.0;0.0;260.0;-175.0
483;Papier en papierwaren;1987;6505.0;3926.0;2579.0;930.0;922.0;8.0;0.0;7435.0;2121.0;4650.0;663.0;0.0;0.0;0.0;1.0
484;Papier en papierwaren;1988;7155.0;4292.0;2863.0;994.0;982.0;12.0;0.0;8149.0;2489.0;5000.0;675.0;0.0;0.0;0.0;-15.0
