ID;RegioS;Code_1;Naam_2;SorteringNaam_3;Code_4;Naam_5;Code_6;Naam_7;Code_8;Naam_9;Code_10;Naam_11;Code_12;Naam_13;Code_14;Naam_15;Code_16;Naam_17;Code_18;Naam_19;Code_20;Naam_21;Code_22;Naam_23;Code_24;Naam_25;Code_26;Naam_27;Code_28;Naam_29;Code_30;Naam_31;Code_32;Naam_33;Code_34;Naam_35;Code_36;Naam_37;Code_38;Naam_39;Code_40;Naam_41;Code_42;Naam_43;Code_44;Naam_45;Code_46;Naam_47;Code_48;Omschrijving_49;Code_50;Omschrijving_51;Inwonertal_52;Omgevingsadressendichtheid_53
35;Bergeijk;1724;Bergeijk                               ;Bergeijk                  ;1;'s-Hertogenbosch;1106;Zuidoost-Brabant         ;36;Zuidoost-Noord-Brabant             ;360;Zuidoost-Noord-Brabant             ;3600;Zuidoost-Noord-Brabant              ;116;Kempenland                              ;5608;GGD Brabant-Zuidoost           ;17;Brabant                 ;3007;De Kempen                               ;13;Zuidelijk Veehouderijgebied  ;4;Zuid-Nederland ;   NL4;Zuid-Nederland ;  NL41;Noord-Brabant  ; NL414;Zuidoost-Noord-Brabant             ;22;Brabant-Zuidoost         ;30;Noord-Brabant;1;'s-Hertogenbosch;28;Zuidoost-Brabant       ;13;West- en Midden-Brabant                 ;37;Zuidoost-Brabant               ;0;                ;0;                ;3;10 000 tot 20 000 inwoners  ;5;Niet stedelijk      ;18087;473
36;893;893;Bergen (L.)                            ;Bergen (L)                ;4;Roermond        ;4209;Limburg-Noord            ;37;Noord-Limburg                      ;370;Noord-Limburg                      ;3700;Noord-Limburg                       ;120;Noord-Limburg                           ;5906;GGD Noord- en Midden-Limburg   ;14;Limburg                 ;3101;Noord-Limburg                           ;13;Zuidelijk Veehouderijgebied  ;4;Zuid-Nederland ;   NL4;Zuid-Nederland ;  NL42;Limburg (NL)   ; NL421;Noord-Limburg                      ;23;Limburg-Noord            ;31;Limburg      ;1;'s-Hertogenbosch;29;Noord-Limburg          ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen ;38;Noord-Limburg                  ;0;                ;0;                ;3;10 000 tot 20 000 inwoners  ;5;Niet stedelijk      ;13402;302
37;373;373;Bergen (NH.)                           ;Bergen (NH)               ;14;Alkmaar         ;604;Noord-Holland-Noord      ;19;Alkmaar en omgeving                ;190;Alkmaar en omgeving                ;1900;Alkmaar en omgeving                 ;55;Noord-Kennemerland                      ;2707;GGD Hollands-Noorden           ;37;Noordwest-Holland       ;2704;Texel en Land van Zijpe                 ;7;Westelijk Holland            ;3;West-Nederland ;   NL3;West-Nederland ;  NL32;Noord-Holland  ; NL322;Alkmaar en omgeving                ;10;Noord-Holland-Noord      ;27;Noord-Holland;4;Amsterdam       ;19;Noord-Holland-Noord    ;2;Noordzeebadplaatsen                     ;24;Noord-Kennemerland             ;0;                ;0;                ;4;20 000 tot 50 000 inwoners  ;4;Weinig stedelijk    ;31154;664
38;748;748;Bergen op Zoom                         ;Bergen op Zoom            ;2;Breda           ;100;Midden- en West-Brabant  ;33;West-Noord-Brabant                 ;330;West-Noord-Brabant                 ;3300;West-Noord-Brabant                  ;102;Bergen op Zoom, Roosendaal en omgeving  ;5206;GGD West-Brabant               ;20;Zuidwest-Nederland      ;3005;Westelijke Zandgronden                  ;12;Zuidwest-Brabant             ;4;Zuid-Nederland ;   NL4;Zuid-Nederland ;  NL41;Noord-Brabant  ; NL411;West-Noord-Brabant                 ;20;Midden- en West-Brabant  ;30;Noord-Brabant;1;'s-Hertogenbosch;25;West-Brabant           ;13;West- en Midden-Brabant                 ;34;West-Brabant                   ;0;                ;0;                ;5;50 000 tot 100 000 inwoners ;2;Sterk stedelijk     ;65582;1603
39;Berkelland;1859;Berkelland                             ;Berkelland                ;6;Zutphen         ;3105;Noord- en Oost-Gelderland;14;Achterhoek                         ;140;Achterhoek                         ;1400;Achterhoek                          ;30;Overige gemeenten oostelijke Achterhoek ;1406;GGD Gelre-IJssel               ;8;Oost-Nederland          ;2508;Achterhoek                              ;4;Oostelijk Veehouderijgebied  ;2;Oost-Nederland ;   NL2;Oost-Nederland ;  NL22;Gelderland     ; NL225;Achterhoek                         ;6;Noord- en Oost-Gelderland;25;Gelderland   ;2;Arnhem          ;12;Achterhoek             ;10;Achterhoek                              ;13;Oost-Gelderland                ;0;                ;0;                ;4;20 000 tot 50 000 inwoners  ;4;Weinig stedelijk    ;45142;621
40;Bernheze;1721;Bernheze                               ;Bernheze                  ;1;'s-Hertogenbosch;7204;Brabant-Noord            ;35;Noordoost-Noord-Brabant            ;352;Overig Noordoost-Noord-Brabant     ;3520;Overig Noordoost-Noord-Brabant      ;111;Maaskant                                ;5406;GGD Hart voor Brabant          ;17;Brabant                 ;3010;Westelijk Peelgebied                    ;13;Zuidelijk Veehouderijgebied  ;4;Zuid-Nederland ;   NL4;Zuid-Nederland ;  NL41;Noord-Brabant  ; NL413;Noordoost-Noord-Brabant            ;21;Brabant-Noord            ;30;Noord-Brabant;1;'s-Hertogenbosch;27;Noordoost-Brabant      ;13;West- en Midden-Brabant                 ;36;Noordoost-Brabant              ;0;                ;0;                ;4;20 000 tot 50 000 inwoners  ;4;Weinig stedelijk    ;29615;598
41;568;568;Bernisse                               ;Bernisse                  ;10;Rotterdam       ;2000;Rotterdam-Rijnmond       ;29;Groot-Rijnmond                     ;291;Rijnmond                           ;2910;Rijnmond                            ;91;Voorne-Putten en Rozenburg              ;4906;GGD Zuid-Hollandse Eilanden    ;24;Rotterdam               ;2801;Voorne-Putten en Hoeksche Waard         ;11;Zuidwestelijk Akkerbouwgebied;3;West-Nederland ;   NL3;West-Nederland ;  NL33;Zuid-Holland   ; NL335;Groot-Rijnmond                     ;17;Rotterdam-Rijnmond       ;28;Zuid-Holland ;3;'s-Gravenhage   ;23;Rijnmond               ;4;Deltagebied                             ;29;Rijnmond                       ;0;                ;14;Rotterdam       ;3;10 000 tot 20 000 inwoners  ;5;Niet stedelijk      ;12545;407
42;753;753;Best                                   ;Best                      ;1;'s-Hertogenbosch;1106;Zuidoost-Brabant         ;36;Zuidoost-Noord-Brabant             ;360;Zuidoost-Noord-Brabant             ;3600;Zuidoost-Noord-Brabant              ;114;Randgebied Eindhoven                    ;5608;GGD Brabant-Zuidoost           ;17;Brabant                 ;3008;Midden-Noord-Brabant                    ;13;Zuidelijk Veehouderijgebied  ;4;Zuid-Nederland ;   NL4;Zuid-Nederland ;  NL41;Noord-Brabant  ; NL414;Zuidoost-Noord-Brabant             ;22;Brabant-Zuidoost         ;30;Noord-Brabant;1;'s-Hertogenbosch;28;Zuidoost-Brabant       ;13;West- en Midden-Brabant                 ;37;Zuidoost-Brabant               ;0;                ;19;Eindhoven       ;4;20 000 tot 50 000 inwoners  ;3;Matig stedelijk     ;29017;1301
43;209;209;Beuningen                              ;Beuningen                 ;5;Arnhem          ;4804;Gelderland-Zuid          ;15;Arnhem/Nijmegen                    ;150;Arnhem/Nijmegen                    ;1500;Arnhem/Nijmegen                     ;40;Gebied om Nijmegen                      ;2106;GGD Regio Nijmegen             ;9;Centraal Gelderland     ;2503;Zuidelijk Gelderland                    ;4;Oostelijk Veehouderijgebied  ;2;Oost-Nederland ;   NL2;Oost-Nederland ;  NL22;Gelderland     ; NL226;Arnhem/Nijmegen                    ;8;Gelderland-Zuid          ;25;Gelderland   ;2;Arnhem          ;13;Nijmegen               ;9;Gelders Rivierengebied                  ;14;Arnhem/Nijmegen                ;0;                ;7;Nijmegen        ;4;20 000 tot 50 000 inwoners  ;4;Weinig stedelijk    ;25304;935
44;375;375;Beverwijk                              ;Beverwijk                 ;15;Haarlem         ;4402;Kennemerland             ;20;IJmond                             ;200;IJmond                             ;2000;IJmond                              ;59;IJmond                                  ;3109;GGD Kennemerland               ;34;Amsterdam               ;2708;Kennemerland                            ;7;Westelijk Holland            ;3;West-Nederland ;   NL3;West-Nederland ;  NL32;Noord-Holland  ; NL323;IJmond                             ;12;Kennemerland             ;27;Noord-Holland;4;Amsterdam       ;20;Zuidelijk Noord-Holland;2;Noordzeebadplaatsen                     ;25;West-Kennnemerland             ;0;                ;11;Haarlem         ;4;20 000 tot 50 000 inwoners  ;2;Sterk stedelijk     ;38284;2492
45;63;63;het Bildt                              ;Bildt het                 ;17;Leeuwarden      ;2302;Fryslân                  ;4;Noord-Friesland                    ;40;Noord-Friesland                    ;400;Noord-Friesland                     ;12;Friese Bouwstreek                       ;7206;GGD Fryslân                    ;1;Noord-Nederland         ;2101;Noordelijk Friesland                    ;1;Bouwhoek en Hogeland         ;1;Noord-Nederland;   NL1;Noord-Nederland;  NL12;Friesland (NL) ; NL121;Noord-Friesland                    ;2;Friesland                ;21;Friesland    ;5;Leeuwarden      ;4;Fryslân                ;17;Overig Nederland                        ;4;Friesland-Noord                ;0;                ;2;Leeuwarden      ;3;10 000 tot 20 000 inwoners  ;5;Niet stedelijk      ;10887;273
46;310;310;De Bilt                                ;Bilt De                   ;16;Utrecht         ;5003;Utrechtsland             ;17;Utrecht                            ;170;Utrecht                            ;1703;Stadsgewest Utrecht                 ;44;Utrechtse Heuvelrug                     ;2506;GGD Midden-Nederland           ;30;Midden-Nederland        ;2602;Westelijk Weidegebied in Utrecht        ;9;Hollands/Utrechts Weidegebied;3;West-Nederland ;   NL3;West-Nederland ;  NL31;Utrecht        ; NL310;Utrecht                            ;9;Utrecht                  ;26;Utrecht      ;4;Amsterdam       ;18;Utrecht-Midden         ;7;Utrechtse Heuvelrug en 't Gooi          ;19;Utrecht                        ;0;                ;9;Utrecht         ;4;20 000 tot 50 000 inwoners  ;3;Matig stedelijk     ;41984;1114
47;585;585;Binnenmaas                             ;Binnenmaas                ;11;Dordrecht       ;1000;Zuid-Holland-Zuid        ;29;Groot-Rijnmond                     ;292;Overig Groot-Rijnmond              ;2920;Overig Groot-Rijnmond               ;90;Hoeksche Waard                          ;4906;GGD Zuid-Hollandse Eilanden    ;24;Rotterdam               ;2801;Voorne-Putten en Hoeksche Waard         ;11;Zuidwestelijk Akkerbouwgebied;3;West-Nederland ;   NL3;West-Nederland ;  NL33;Zuid-Holland   ;      ;                                   ;18;Zuid-Holland-Zuid        ;28;Zuid-Holland ;3;'s-Gravenhage   ;23;Rijnmond               ;4;Deltagebied                             ;30;Zuid-Holland-Zuid              ;0;                ;0;                ;4;20 000 tot 50 000 inwoners  ;4;Weinig stedelijk    ;28862;612
48;Bladel;1728;Bladel                                 ;Bladel                    ;1;'s-Hertogenbosch;1106;Zuidoost-Brabant         ;36;Zuidoost-Noord-Brabant             ;360;Zuidoost-Noord-Brabant             ;3600;Zuidoost-Noord-Brabant              ;116;Kempenland                              ;5608;GGD Brabant-Zuidoost           ;17;Brabant                 ;3007;De Kempen                               ;13;Zuidelijk Veehouderijgebied  ;4;Zuid-Nederland ;   NL4;Zuid-Nederland ;  NL41;Noord-Brabant  ; NL414;Zuidoost-Noord-Brabant             ;22;Brabant-Zuidoost         ;30;Noord-Brabant;1;'s-Hertogenbosch;28;Zuidoost-Brabant       ;13;West- en Midden-Brabant                 ;37;Zuidoost-Brabant               ;0;                ;0;                ;3;10 000 tot 20 000 inwoners  ;4;Weinig stedelijk    ;19129;598
49;376;376;Blaricum                               ;Blaricum                  ;13;Amsterdam       ;400;Gooi en Vechtstreek      ;24;Het Gooi en Vechtstreek            ;240;Het Gooi en Vechtstreek            ;2400;Het Gooi en Vechtstreek             ;67;Overige gemeenten in het Gooi           ;3606;GGD Gooi en Vechtstreek        ;32;Gooi-, Eem- en Flevoland;2707;'t Gein en Gooiland                     ;9;Hollands/Utrechts Weidegebied;3;West-Nederland ;   NL3;West-Nederland ;  NL32;Noord-Holland  ; NL327;Het Gooi en Vechtstreek            ;14;Gooi en Vechtstreek      ;27;Noord-Holland;4;Amsterdam       ;16;Gooi en Vechtstreek    ;7;Utrechtse Heuvelrug en 't Gooi          ;20;Gooi en Vechtstreek            ;0;                ;0;                ;2;5 000 tot 10 000 inwoners   ;4;Weinig stedelijk    ;8987;829
50;377;377;Bloemendaal                            ;Bloemendaal               ;15;Haarlem         ;4402;Kennemerland             ;21;Agglomeratie Haarlem               ;210;Agglomeratie Haarlem               ;2100;Agglomeratie Haarlem                ;61;Overige gemeenten Zuid-Kennemerland     ;3109;GGD Kennemerland               ;34;Amsterdam               ;2708;Kennemerland                            ;7;Westelijk Holland            ;3;West-Nederland ;   NL3;West-Nederland ;  NL32;Noord-Holland  ; NL324;Agglomeratie Haarlem               ;12;Kennemerland             ;27;Noord-Holland;4;Amsterdam       ;20;Zuidelijk Noord-Holland;2;Noordzeebadplaatsen                     ;25;West-Kennnemerland             ;11;Haarlem         ;11;Haarlem         ;4;20 000 tot 50 000 inwoners  ;4;Weinig stedelijk    ;22069;976
51;55;55;Boarnsterhim                           ;Boarnsterhim              ;17;Leeuwarden      ;2302;Fryslân                  ;4;Noord-Friesland                    ;40;Noord-Friesland                    ;400;Noord-Friesland                     ;10;Fries Weidegebied                       ;7206;GGD Fryslân                    ;1;Noord-Nederland         ;2102;Weidestreek in Friesland                ;3;Noordelijk Weidegebied       ;1;Noord-Nederland;   NL1;Noord-Nederland;  NL12;Friesland (NL) ; NL121;Noord-Friesland                    ;2;Friesland                ;21;Friesland    ;5;Leeuwarden      ;4;Fryslân                ;5;Meren in Gron., Friesl., N.W.-Overijssel;4;Friesland-Noord                ;0;                ;0;                ;3;10 000 tot 20 000 inwoners  ;5;Niet stedelijk      ;19306;397
52;497;497;Bodegraven                             ;Bodegraven                ;9;'s-Gravenhage   ;1603;Hollands-Midden          ;28;Oost-Zuid-Holland                  ;280;Oost-Zuid-Holland                  ;2800;Oost-Zuid-Holland                   ;73;Rijnstreek Zuid-Holland                 ;4506;GGD Hollands-Midden            ;27;Den Haag                ;2806;Krimpenerwaard en Oostelijk Rijnland    ;9;Hollands/Utrechts Weidegebied;3;West-Nederland ;   NL3;West-Nederland ;  NL33;Zuid-Holland   ; NL334;Oost-Zuid-Holland                  ;16;Hollands Midden          ;28;Zuid-Holland ;3;'s-Gravenhage   ;21;Rijn-Gouwe             ;17;Overig Nederland                        ;27;Zuid-Holland-Oost              ;0;                ;0;                ;3;10 000 tot 20 000 inwoners  ;3;Matig stedelijk     ;19470;1245
53;755;755;Boekel                                 ;Boekel                    ;1;'s-Hertogenbosch;7204;Brabant-Noord            ;35;Noordoost-Noord-Brabant            ;352;Overig Noordoost-Noord-Brabant     ;3520;Overig Noordoost-Noord-Brabant      ;112;Midden-Meijerij                         ;5406;GGD Hart voor Brabant          ;17;Brabant                 ;3010;Westelijk Peelgebied                    ;13;Zuidelijk Veehouderijgebied  ;4;Zuid-Nederland ;   NL4;Zuid-Nederland ;  NL41;Noord-Brabant  ; NL413;Noordoost-Noord-Brabant            ;21;Brabant-Noord            ;30;Noord-Brabant;1;'s-Hertogenbosch;27;Noordoost-Brabant      ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen ;36;Noordoost-Brabant              ;0;                ;0;                ;2;5 000 tot 10 000 inwoners   ;5;Niet stedelijk      ;9692;431
54;9;9;Ten Boer                               ;Boer Ten                  ;18;Groningen       ;3400;Groningen                ;3;Overig Groningen                   ;30;Overig Groningen                   ;300;Overig Groningen                    ;1;Groninger Hoogeland en N. Westerkwartier;106;Hulpverleningsdienst Groningen ;1;Noord-Nederland         ;2002;Centraal Weidegebied in Groningen       ;3;Noordelijk Weidegebied       ;1;Noord-Nederland;   NL1;Noord-Nederland;  NL11;Groningen      ; NL113;Overig Groningen                   ;1;Groningen                ;20;Groningen    ;5;Leeuwarden      ;1;Noord-Groningen        ;17;Overig Nederland                        ;2;Noord-Groningen en Eemsmond    ;0;                ;1;Groningen       ;2;5 000 tot 10 000 inwoners   ;5;Niet stedelijk      ;7447;333
