ID;SectorsBranchesSIC2008;Periods;TotalOrders_1;DomesticOrders_2;ForeignOrders_3;TotalOrders_4;DomesticOrders_5;ForeignOrders_6
2348;29-30 Transport equipment;2008 March;112.1;117.9;108.1;-35.4;-14.4;-41.7
2349;29-30 Transport equipment;2008 1st quarter;170.0;124.8;185.8;10.1;-11.4;17.9
2350;29-30 Transport equipment;2008 April;121.0;158.5;104.1;-19.5;18.3;-32.8
2351;29-30 Transport equipment;2008 May;82.3;88.7;78.5;-50.9;-60.5;-44.8
2352;29-30 Transport equipment;2008 June;87.8;117.1;74.6;-29.6;3.8;-41.6
2353;29-30 Transport equipment;2008 2nd quarter;97.0;121.4;85.7;-34.3;-22.7;-39.5
2354;29-30 Transport equipment;2008 July;84.1;115.2;70.2;-34.9;2.4;-47.5
2355;29-30 Transport equipment;2008 August;90.9;118.9;78.2;-17.6;27.3;-32.4
2356;29-30 Transport equipment;2008 September;127.3;165.9;109.8;-16.0;-24.4;-9.9
2357;29-30 Transport equipment;2008 3rd quarter;100.8;133.3;86.1;-22.7;-6.0;-30.4
2358;29-30 Transport equipment;2008 October;88.3;121.7;73.4;-43.8;-22.6;-52.6
2359;29-30 Transport equipment;2008 November;81.7;98.2;73.8;-43.2;-31.5;-48.0
2360;29-30 Transport equipment;2008 December;85.9;77.6;88.1;-37.9;-53.0;-29.9
2361;29-30 Transport equipment;2008 4th quarter;85.3;99.2;78.4;-41.8;-36.1;-44.3
2362;29-30 Transport equipment;2008;113.3;119.7;109.0;-21.7;-19.5;-22.7
2363;29-30 Transport equipment;2009 January;91.9;68.1;100.1;-50.4;-50.8;-50.3
2364;29-30 Transport equipment;2009 February;55.6;65.7;50.6;-73.8;-44.4;-79.6
2365;29-30 Transport equipment;2009 March;63.9;106.1;45.8;-43.0;-10.0;-57.6
2366;29-30 Transport equipment;2009 1st quarter;70.5;80.0;65.5;-58.5;-35.9;-64.7
2367;29-30 Transport equipment;2009 April;46.9;73.6;35.4;-61.2;-53.6;-66.0
2368;29-30 Transport equipment;2009 May;51.3;70.3;42.8;-37.7;-20.7;-45.5
2369;29-30 Transport equipment;2009 June;56.9;82.7;45.5;-35.2;-29.4;-39.0
2370;29-30 Transport equipment;2009 2nd quarter;51.7;75.5;41.2;-46.7;-37.8;-51.9
2371;29-30 Transport equipment;2009 July;64.1;97.3;49.9;-23.8;-15.5;-28.9
2372;29-30 Transport equipment;2009 August;51.8;65.3;45.6;-43.0;-45.1;-41.7
2373;29-30 Transport equipment;2009 September;71.3;79.7;66.9;-44.0;-52.0;-39.1
2374;29-30 Transport equipment;2009 3rd quarter;62.4;80.8;54.1;-38.1;-39.4;-37.1
2375;29-30 Transport equipment;2009 October;66.2;90.2;55.5;-25.0;-25.9;-24.4
2376;29-30 Transport equipment;2009 November;79.5;89.4;73.9;-2.7;-9.0;0.1
2377;29-30 Transport equipment;2009 December;125.1;230.3;80.6;45.6;196.8;-8.5
2378;29-30 Transport equipment;2009 4th quarter;90.3;136.6;70.0;5.8;37.8;-10.8
2379;29-30 Transport equipment;2009;68.7;93.2;57.7;-39.3;-22.1;-47.0
2380;29-30 Transport equipment;2010 January;63.3;76.9;57.1;-31.1;12.9;-43.0
2381;29-30 Transport equipment;2010 February;78.1;95.7;70.0;40.5;45.7;38.3
2382;29-30 Transport equipment;2010 March;82.6;90.2;79.2;29.3;-15.0;72.9
2383;29-30 Transport equipment;2010 1st quarter;74.7;87.6;68.8;6.0;9.5;5.0
2384;29-30 Transport equipment;2010 April;81.2;86.5;78.7;73.1;17.5;122.3
2385;29-30 Transport equipment;2010 May;112.3;89.1;122.8;118.9;26.7;186.9
2386;29-30 Transport equipment;2010 June;89.9;93.3;88.4;58.0;12.8;94.3
2387;29-30 Transport equipment;2010 2nd quarter;94.5;89.6;96.6;82.7;18.7;134.4
2388;29-30 Transport equipment;2010 July;129.7;72.7;155.7;102.3;-25.3;212.0
2389;29-30 Transport equipment;2010 August;82.3;81.7;82.6;58.9;25.1;81.1
2390;29-30 Transport equipment;2010 September;124.8;156.3;110.5;75.0;96.1;65.2
2391;29-30 Transport equipment;2010 3rd quarter;112.3;103.6;116.3;79.9;28.2;114.8
2392;29-30 Transport equipment;2010 October;94.9;104.5;90.4;43.4;15.9;62.9
2393;29-30 Transport equipment;2010 November;116.2;85.5;130.3;46.2;-4.4;76.3
2394;29-30 Transport equipment;2010 December;144.7;167.6;134.3;15.7;-27.2;66.6
2395;29-30 Transport equipment;2010 4th quarter;118.6;119.2;118.3;31.4;-12.8;69.0
2396;29-30 Transport equipment;2010;100.0;100.0;100.0;45.5;7.3;73.3
2397;29-30 Transport equipment;2011 January;132.4;85.9;153.5;109.2;11.7;168.8
2398;29-30 Transport equipment;2011 February;120.1;73.1;141.5;53.8;-23.6;102.1
2399;29-30 Transport equipment;2011 March;99.6;89.1;104.4;20.6;-1.2;31.8
2400;29-30 Transport equipment;2011 1st quarter;117.4;82.7;133.1;57.2;-5.6;93.6
2401;29-30 Transport equipment;2011 April;98.8;70.0;111.9;21.7;-19.1;42.2
2402;29-30 Transport equipment;2011 May;105.7;78.1;118.3;-5.9;-12.3;-3.7
2403;29-30 Transport equipment;2011 June;98.7;77.9;108.3;9.8;-16.5;22.5
2404;29-30 Transport equipment;2011 2nd quarter;101.1;75.3;112.8;7.0;-16.0;16.8
2405;29-30 Transport equipment;2011 July;80.7;71.0;85.2;-37.8;-2.3;-45.3
2406;29-30 Transport equipment;2011 August;73.4;57.5;80.6;-10.8;-29.6;-2.4
2407;29-30 Transport equipment;2011 September;93.3;80.5;99.0;-25.2;-48.5;-10.4
2408;29-30 Transport equipment;2011 3rd quarter;82.5;69.7;88.3;-26.5;-32.7;-24.1
2409;29-30 Transport equipment;2011 October;93.9;78.9;100.8;-1.1;-24.5;11.5
2410;29-30 Transport equipment;2011 November;99.8;68.0;114.3;-14.1;-20.5;-12.3
2411;29-30 Transport equipment;2011 December;128.5;66.1;157.0;-11.2;-60.6;16.9
2412;29-30 Transport equipment;2011 4th quarter;107.4;71.0;124.0;-9.4;-40.4;4.8
2413;29-30 Transport equipment;2011;102.1;74.7;114.6;2.1;-25.3;14.6
2414;29-30 Transport equipment;2012 January;121.0;86.1;136.9;-8.6;0.2;-10.8
2415;29-30 Transport equipment;2012 February;121.5;120.5;121.9;1.2;64.8;-13.9
2416;29-30 Transport equipment;2012 March;113.6;93.3;122.9;14.1;4.7;17.7
2417;29-30 Transport equipment;2012 1st quarter;118.7;100.0;127.2;1.1;20.9;-4.4
2418;29-30 Transport equipment;2012 April;106.2;88.7;114.2;7.5;26.7;2.1
2419;29-30 Transport equipment;2012 May;122.4;94.7;134.9;15.8;21.3;14.0
2420;29-30 Transport equipment;2012 June;90.3;83.2;93.5;-8.5;6.8;-13.7
2421;29-30 Transport equipment;2012 2nd quarter;106.3;88.9;114.2;5.2;18.0;1.2
2422;29-30 Transport equipment;2012 July;83.7;66.8;91.4;3.7;-5.9;7.3
2423;29-30 Transport equipment;2012 August;106.1;64.8;124.8;44.6;12.7;54.8
2424;29-30 Transport equipment;2012 September;107.2;85.8;116.9;14.9;6.6;18.1
2425;29-30 Transport equipment;2012 3rd quarter;99.0;72.5;111.0;20.0;4.0;25.8
2426;29-30 Transport equipment;2012 October;90.3;80.0;94.9;-3.8;1.4;-5.9
2427;29-30 Transport equipment;2012 November;100.3;78.3;110.2;0.5;15.1;-3.6
2428;29-30 Transport equipment;2012 December;151.4;59.4;193.3;17.8;-10.1;23.1
2429;29-30 Transport equipment;2012 4th quarter;114.0;72.6;132.8;6.1;2.2;7.1
2430;29-30 Transport equipment;2012;109.5;83.5;121.3;7.3;11.8;5.9
2431;29-30 Transport equipment;2013 January;111.8;63.9;133.5;-7.6;-25.8;-2.5
2432;29-30 Transport equipment;2013 February;86.2;52.3;101.5;-29.1;-56.6;-16.7
2433;29-30 Transport equipment;2013 March;100.2;68.0;114.8;-11.8;-27.1;-6.6
2434;29-30 Transport equipment;2013 1st quarter;99.4;61.4;116.6;-16.3;-38.6;-8.4
2435;29-30 Transport equipment;2013 April;89.2;64.8;100.3;-16.0;-26.9;-12.2
2436;29-30 Transport equipment;2013 May;98.8;73.8;110.2;-19.3;-22.1;-18.3
2437;29-30 Transport equipment;2013 June;100.2;66.4;115.6;11.0;-20.2;23.6
2438;29-30 Transport equipment;2013 2nd quarter;96.1;68.3;108.7;-9.6;-23.1;-4.8
2439;29-30 Transport equipment;2013 July;204.9;82.1;260.9;144.8;22.9;185.4
2440;29-30 Transport equipment;2013 August;161.8;61.4;207.5;52.5;-5.2;66.3
2441;29-30 Transport equipment;2013 September;118.4;85.0;133.5;10.4;-0.9;14.2
2442;29-30 Transport equipment;2013 3rd quarter;161.7;76.2;200.6;63.3;5.1;80.7
2443;29-30 Transport equipment;2013 October;106.1;63.5;125.5;17.5;-20.6;32.2
2444;29-30 Transport equipment;2013 November;110.6;74.7;127.1;10.3;-4.6;15.3
2445;29-30 Transport equipment;2013 December;168.9;63.9;216.8;11.6;7.6;12.2
2446;29-30 Transport equipment;2013 4th quarter;128.5;67.4;156.5;12.7;-7.2;17.8
2447;29-30 Transport equipment;2013;121.4;68.3;145.6;10.9;-18.2;20.0
2448;29 Manufacture of cars and trailers;2005 January;104.7;147.3;83.8;;;
2449;29 Manufacture of cars and trailers;2005 February;138.8;181.9;116.4;;;
2450;29 Manufacture of cars and trailers;2005 March;102.7;175.5;70.8;;;
2451;29 Manufacture of cars and trailers;2005 1st quarter;115.4;168.2;90.3;;;
2452;29 Manufacture of cars and trailers;2005 April;97.3;150.8;72.8;;;
2453;29 Manufacture of cars and trailers;2005 May;96.6;158.4;69.0;;;
2454;29 Manufacture of cars and trailers;2005 June;91.4;144.3;67.4;;;
2455;29 Manufacture of cars and trailers;2005 2nd quarter;95.1;151.2;69.7;;;
2456;29 Manufacture of cars and trailers;2005 July;80.9;121.9;61.8;;;
2457;29 Manufacture of cars and trailers;2005 August;75.6;133.1;50.7;;;
2458;29 Manufacture of cars and trailers;2005 September;97.0;139.6;76.6;;;
2459;29 Manufacture of cars and trailers;2005 3rd quarter;84.5;131.5;63.0;;;
2460;29 Manufacture of cars and trailers;2005 October;107.8;168.6;80.2;;;
2461;29 Manufacture of cars and trailers;2005 November;108.1;148.3;88.3;;;
2462;29 Manufacture of cars and trailers;2005 December;126.7;149.5;112.5;;;
2463;29 Manufacture of cars and trailers;2005 4th quarter;114.2;155.5;93.7;;;
2464;29 Manufacture of cars and trailers;2005;102.3;151.6;79.2;;;
2465;29 Manufacture of cars and trailers;2006 January;129.4;149.0;116.2;23.6;1.2;38.7
2466;29 Manufacture of cars and trailers;2006 February;143.8;167.4;128.4;3.6;-8.0;10.3
2467;29 Manufacture of cars and trailers;2006 March;117.7;172.8;91.8;14.6;-1.5;29.7
2468;29 Manufacture of cars and trailers;2006 1st quarter;130.3;163.1;112.1;12.9;-3.1;24.1
2469;29 Manufacture of cars and trailers;2006 April;101.7;146.7;80.1;4.5;-2.7;10.0
2470;29 Manufacture of cars and trailers;2006 May;106.9;164.9;80.3;10.7;4.1;16.4
2471;29 Manufacture of cars and trailers;2006 June;113.0;139.9;97.8;23.6;-3.0;45.1
2472;29 Manufacture of cars and trailers;2006 2nd quarter;107.2;150.5;86.1;12.7;-0.4;23.4
2473;29 Manufacture of cars and trailers;2006 July;102.9;128.2;88.7;27.2;5.2;43.5
2474;29 Manufacture of cars and trailers;2006 August;95.8;140.5;74.7;26.7;5.6;47.3
2475;29 Manufacture of cars and trailers;2006 September;94.7;126.9;78.4;-2.4;-9.1;2.3
2476;29 Manufacture of cars and trailers;2006 3rd quarter;97.8;131.9;80.6;15.7;0.3;27.9
2477;29 Manufacture of cars and trailers;2006 October;110.2;140.7;93.7;2.2;-16.5;16.8
2478;29 Manufacture of cars and trailers;2006 November;124.1;115.7;121.4;14.8;-22.0;37.5
2479;29 Manufacture of cars and trailers;2006 December;134.4;118.1;134.3;6.1;-21.0;19.4
2480;29 Manufacture of cars and trailers;2006 4th quarter;122.9;124.8;116.5;7.6;-19.7;24.3
2481;29 Manufacture of cars and trailers;2006;114.6;142.6;98.8;12.0;-6.0;24.8
2482;29 Manufacture of cars and trailers;2007 January;186.2;173.4;182.2;43.9;16.4;56.8
2483;29 Manufacture of cars and trailers;2007 February;190.2;166.3;190.3;32.3;-0.7;48.2
2484;29 Manufacture of cars and trailers;2007 March;184.1;164.8;182.9;56.4;-4.6;99.2
2485;29 Manufacture of cars and trailers;2007 1st quarter;186.8;168.2;185.1;43.4;3.1;65.1
2486;29 Manufacture of cars and trailers;2007 April;136.9;139.9;129.4;34.6;-4.6;61.5
2487;29 Manufacture of cars and trailers;2007 May;148.1;137.6;145.3;38.5;-16.6;80.9
2488;29 Manufacture of cars and trailers;2007 June;153.9;151.6;147.6;36.2;8.4;50.9
2489;29 Manufacture of cars and trailers;2007 2nd quarter;146.3;143.0;140.8;36.5;-5.0;63.6
2490;29 Manufacture of cars and trailers;2007 July;166.4;144.8;166.8;61.7;12.9;88.0
2491;29 Manufacture of cars and trailers;2007 August;132.1;129.9;126.8;37.9;-7.5;69.7
2492;29 Manufacture of cars and trailers;2007 September;152.4;162.1;141.8;60.9;27.7;80.9
2493;29 Manufacture of cars and trailers;2007 3rd quarter;150.3;145.6;145.1;53.7;10.4;80.1
2494;29 Manufacture of cars and trailers;2007 October;192.6;166.9;193.3;74.8;18.6;106.3
2495;29 Manufacture of cars and trailers;2007 November;145.3;161.0;132.7;17.1;39.2;9.3
2496;29 Manufacture of cars and trailers;2007 December;114.7;167.8;89.5;-14.7;42.1;-33.4
2497;29 Manufacture of cars and trailers;2007 4th quarter;150.9;165.2;138.5;22.8;32.4;18.9
2498;29 Manufacture of cars and trailers;2007;158.6;155.5;152.4;38.4;9.1;54.2
2499;29 Manufacture of cars and trailers;2008 January;167.1;143.7;168.1;-10.3;-17.1;-7.7
2500;29 Manufacture of cars and trailers;2008 February;193.4;137.5;205.4;1.7;-17.3;7.9
2501;29 Manufacture of cars and trailers;2008 March;116.6;148.1;99.5;-36.7;-10.1;-45.6
2502;29 Manufacture of cars and trailers;2008 1st quarter;159.0;143.1;157.7;-14.9;-14.9;-14.8
2503;29 Manufacture of cars and trailers;2008 April;117.5;147.3;100.9;-14.2;5.3;-22.0
2504;29 Manufacture of cars and trailers;2008 May;91.1;114.9;78.1;-38.5;-16.5;-46.2
2505;29 Manufacture of cars and trailers;2008 June;91.9;116.3;78.5;-40.3;-23.3;-46.8
2506;29 Manufacture of cars and trailers;2008 2nd quarter;100.2;126.2;85.8;-31.5;-11.8;-39.0
2507;29 Manufacture of cars and trailers;2008 July;85.0;113.8;70.3;-48.9;-21.4;-57.9
2508;29 Manufacture of cars and trailers;2008 August;103.9;172.2;73.6;-21.3;32.6;-42.0
2509;29 Manufacture of cars and trailers;2008 September;101.4;150.7;78.2;-33.5;-7.0;-44.9
2510;29 Manufacture of cars and trailers;2008 3rd quarter;96.8;145.6;74.0;-35.6;0.0;-49.0
2511;29 Manufacture of cars and trailers;2008 October;95.5;135.8;76.1;-50.4;-18.6;-60.6
2512;29 Manufacture of cars and trailers;2008 November;58.6;82.6;46.9;-59.7;-48.7;-64.7
2513;29 Manufacture of cars and trailers;2008 December;92.4;96.6;86.4;-19.4;-42.4;-3.5
2514;29 Manufacture of cars and trailers;2008 4th quarter;82.2;105.0;69.8;-45.5;-36.5;-49.6
2515;29 Manufacture of cars and trailers;2008;109.5;130.0;96.8;-30.9;-16.4;-36.5
2516;29 Manufacture of cars and trailers;2009 January;51.0;83.2;36.5;-69.5;-42.1;-78.3
2517;29 Manufacture of cars and trailers;2009 February;53.9;74.0;43.9;-72.1;-46.2;-78.6
2518;29 Manufacture of cars and trailers;2009 March;65.3;95.5;51.0;-44.0;-35.5;-48.7
2519;29 Manufacture of cars and trailers;2009 1st quarter;56.7;84.2;43.8;-64.3;-41.1;-72.2
2520;29 Manufacture of cars and trailers;2009 April;40.7;64.3;30.1;-65.4;-56.3;-70.2
2521;29 Manufacture of cars and trailers;2009 May;49.5;75.0;37.8;-45.7;-34.7;-51.6
2522;29 Manufacture of cars and trailers;2009 June;44.7;70.6;32.8;-51.4;-39.3;-58.2
2523;29 Manufacture of cars and trailers;2009 2nd quarter;45.0;70.0;33.6;-55.1;-44.5;-60.9
2524;29 Manufacture of cars and trailers;2009 July;58.7;78.1;48.8;-30.9;-31.4;-30.6
2525;29 Manufacture of cars and trailers;2009 August;52.4;66.5;44.7;-49.6;-61.4;-39.3
2526;29 Manufacture of cars and trailers;2009 September;68.9;81.6;61.0;-32.1;-45.9;-22.0
2527;29 Manufacture of cars and trailers;2009 3rd quarter;60.0;75.4;51.5;-38.0;-48.2;-30.4
2528;29 Manufacture of cars and trailers;2009 October;72.3;94.4;60.4;-24.3;-30.5;-20.6
2529;29 Manufacture of cars and trailers;2009 November;79.4;95.0;69.0;35.5;15.0;47.1
2530;29 Manufacture of cars and trailers;2009 December;79.7;92.9;70.9;-13.7;-3.8;-17.9
2531;29 Manufacture of cars and trailers;2009 4th quarter;77.1;94.1;66.8;-6.1;-10.4;-4.3
2532;29 Manufacture of cars and trailers;2009;59.7;80.9;48.9;-45.5;-37.7;-49.5
2533;29 Manufacture of cars and trailers;2010 January;72.9;93.7;63.2;42.9;12.6;73.2
2534;29 Manufacture of cars and trailers;2010 February;86.9;110.3;75.9;61.2;49.1;72.9
2535;29 Manufacture of cars and trailers;2010 March;97.3;101.0;95.7;49.0;5.8;87.6
2536;29 Manufacture of cars and trailers;2010 1st quarter;85.7;101.7;78.3;51.1;20.7;78.7
2537;29 Manufacture of cars and trailers;2010 April;90.7;83.5;94.1;122.9;29.9;212.6
2538;29 Manufacture of cars and trailers;2010 May;106.2;109.9;104.3;114.5;46.5;175.9
2539;29 Manufacture of cars and trailers;2010 June;115.4;126.8;110.1;158.2;79.6;235.7
2540;29 Manufacture of cars and trailers;2010 2nd quarter;104.1;106.7;102.8;131.5;52.5;206.4
2541;29 Manufacture of cars and trailers;2010 July;98.9;98.1;99.2;68.5;25.6;103.3
2542;29 Manufacture of cars and trailers;2010 August;96.5;94.8;97.3;84.2;42.6;117.7
2543;29 Manufacture of cars and trailers;2010 September;104.3;100.4;106.2;51.4;23.0;74.1
2544;29 Manufacture of cars and trailers;2010 3rd quarter;99.9;97.8;100.9;66.5;29.7;95.9
2545;29 Manufacture of cars and trailers;2010 October;110.6;104.1;113.5;53.0;10.3;87.9
2546;29 Manufacture of cars and trailers;2010 November;111.5;86.1;123.5;40.4;-9.4;79.0
2547;29 Manufacture of cars and trailers;2010 December;108.7;91.4;117.0;36.4;-1.6;65.0
2548;29 Manufacture of cars and trailers;2010 4th quarter;110.3;93.9;118.0;43.0;-0.2;76.7
2549;29 Manufacture of cars and trailers;2010;100.0;100.0;100.0;67.5;23.6;104.5
2550;29 Manufacture of cars and trailers;2011 January;119.0;82.0;136.3;63.2;-12.5;115.7
2551;29 Manufacture of cars and trailers;2011 February;149.9;83.9;180.7;72.5;-23.9;138.1
2552;29 Manufacture of cars and trailers;2011 March;133.0;84.8;155.7;36.7;-16.0;62.7
2553;29 Manufacture of cars and trailers;2011 1st quarter;134.0;83.6;157.6;56.3;-17.8;101.3
2554;29 Manufacture of cars and trailers;2011 April;124.5;72.4;149.1;37.3;-13.3;58.4
2555;29 Manufacture of cars and trailers;2011 May;136.1;94.1;155.9;28.2;-14.4;49.5
2556;29 Manufacture of cars and trailers;2011 June;120.2;97.6;131.0;4.2;-23.0;19.0
2557;29 Manufacture of cars and trailers;2011 2nd quarter;126.9;88.0;145.3;21.9;-17.5;41.3
2558;29 Manufacture of cars and trailers;2011 July;98.2;67.6;112.7;-0.7;-31.1;13.6
2559;29 Manufacture of cars and trailers;2011 August;89.3;62.1;101.9;-7.5;-34.5;4.7
2560;29 Manufacture of cars and trailers;2011 September;113.6;91.8;123.7;8.9;-8.6;16.5
2561;29 Manufacture of cars and trailers;2011 3rd quarter;100.4;73.8;112.8;0.5;-24.5;11.8
2562;29 Manufacture of cars and trailers;2011 October;105.3;93.3;111.1;-4.8;-10.4;-2.1
2563;29 Manufacture of cars and trailers;2011 November;104.1;67.5;121.3;-6.6;-21.6;-1.8
2564;29 Manufacture of cars and trailers;2011 December;101.8;68.8;117.3;-6.3;-24.7;0.3
2565;29 Manufacture of cars and trailers;2011 4th quarter;103.7;76.5;116.6;-5.9;-18.5;-1.2
2566;29 Manufacture of cars and trailers;2011;116.3;80.5;133.1;16.3;-19.5;33.1
2567;29 Manufacture of cars and trailers;2012 January;106.4;89.0;114.6;-10.6;8.5;-15.9
2568;29 Manufacture of cars and trailers;2012 February;110.8;90.0;120.6;-26.1;7.3;-33.3
2569;29 Manufacture of cars and trailers;2012 March;113.5;106.7;116.7;-14.7;25.8;-25.0
2570;29 Manufacture of cars and trailers;2012 1st quarter;110.2;95.2;117.3;-17.7;14.0;-25.6
2571;29 Manufacture of cars and trailers;2012 April;113.0;102.4;117.8;-9.2;41.4;-21.0
2572;29 Manufacture of cars and trailers;2012 May;121.9;110.3;127.1;-10.4;17.2;-18.5
2573;29 Manufacture of cars and trailers;2012 June;111.1;94.4;118.8;-7.6;-3.3;-9.3
2574;29 Manufacture of cars and trailers;2012 2nd quarter;115.3;102.4;121.2;-9.1;16.3;-16.6
2575;29 Manufacture of cars and trailers;2012 July;93.6;74.3;102.6;-4.7;9.9;-9.0
2576;29 Manufacture of cars and trailers;2012 August;90.6;64.7;102.7;1.5;4.2;0.8
2577;29 Manufacture of cars and trailers;2012 September;103.3;70.4;118.7;-9.1;-23.3;-4.0
2578;29 Manufacture of cars and trailers;2012 3rd quarter;95.8;69.8;108.0;-4.5;-5.5;-4.2
2579;29 Manufacture of cars and trailers;2012 October;106.8;76.0;121.2;1.4;-18.5;9.1
2580;29 Manufacture of cars and trailers;2012 November;105.8;76.8;119.4;1.6;13.8;-1.6
2581;29 Manufacture of cars and trailers;2012 December;97.4;67.6;111.4;-4.3;-1.7;-5.0
2582;29 Manufacture of cars and trailers;2012 4th quarter;103.3;73.5;117.3;-0.4;-4.0;0.7
2583;29 Manufacture of cars and trailers;2012;106.2;85.2;116.0;-8.7;5.9;-12.8
2584;29 Manufacture of cars and trailers;2013 January;91.7;51.5;110.4;-13.8;-42.1;-3.7
2585;29 Manufacture of cars and trailers;2013 February;96.4;51.1;117.7;-13.0;-43.2;-2.4
2586;29 Manufacture of cars and trailers;2013 March;105.0;45.9;132.5;-7.5;-57.0;13.5
2587;29 Manufacture of cars and trailers;2013 1st quarter;97.7;49.5;120.2;-11.4;-48.0;2.5
2588;29 Manufacture of cars and trailers;2013 April;101.5;45.4;127.7;-10.2;-55.7;8.4
2589;29 Manufacture of cars and trailers;2013 May;108.6;58.5;132.0;-10.9;-47.0;3.9
2590;29 Manufacture of cars and trailers;2013 June;118.0;54.9;147.6;6.2;-41.8;24.2
2591;29 Manufacture of cars and trailers;2013 2nd quarter;109.4;52.9;135.8;-5.2;-48.3;12.0
2592;29 Manufacture of cars and trailers;2013 July;160.9;55.7;210.4;71.9;-25.0;105.1
2593;29 Manufacture of cars and trailers;2013 August;111.3;52.6;138.7;22.8;-18.7;35.1
2594;29 Manufacture of cars and trailers;2013 September;80.3;53.4;92.9;-22.3;-24.1;-21.7
2595;29 Manufacture of cars and trailers;2013 3rd quarter;117.5;53.9;147.3;22.6;-22.8;36.4
2596;29 Manufacture of cars and trailers;2013 October;94.7;51.7;114.8;-11.3;-32.0;-5.3
2597;29 Manufacture of cars and trailers;2013 November;102.6;71.0;117.5;-3.0;-7.6;-1.6
2598;29 Manufacture of cars and trailers;2013 December;83.3;67.0;90.8;-14.5;-0.9;-18.5
2599;29 Manufacture of cars and trailers;2013 4th quarter;93.5;63.2;107.7;-9.5;-13.9;-8.2
2600;29 Manufacture of cars and trailers;2013;104.5;54.9;127.8;-1.6;-35.6;10.2
2601;30 Manufacture of other transport;2005 January;91.3;92.9;90.6;;;
2602;30 Manufacture of other transport;2005 February;92.6;51.8;110.5;;;
2603;30 Manufacture of other transport;2005 March;88.0;105.9;80.2;;;
2604;30 Manufacture of other transport;2005 1st quarter;90.6;83.5;93.8;;;
2605;30 Manufacture of other transport;2005 April;60.1;66.1;57.5;;;
2606;30 Manufacture of other transport;2005 May;95.8;71.0;106.6;;;
2607;30 Manufacture of other transport;2005 June;53.4;59.7;50.6;;;
2608;30 Manufacture of other transport;2005 2nd quarter;69.8;65.6;71.6;;;
2609;30 Manufacture of other transport;2005 July;54.9;65.9;50.1;;;
2610;30 Manufacture of other transport;2005 August;71.0;46.9;81.6;;;
2611;30 Manufacture of other transport;2005 September;76.8;102.8;65.5;;;
2612;30 Manufacture of other transport;2005 3rd quarter;67.6;71.9;65.7;;;
2613;30 Manufacture of other transport;2005 October;107.6;125.4;99.8;;;
2614;30 Manufacture of other transport;2005 November;88.4;130.9;69.6;;;
