ID;SBI93;Globalisering;Perioden;AantalOndernemingen_1;AantalWerknemersFTE_2;BalanstotaalEindstand_3;ImmaterieleVasteActiva_4;MaterieleVasteActiva_5;DeelnemingenTotaal_6;GroepsmaatschappijenTotaal_7;GroepsmaatschappijenBinnenland_8;GroepsmaatschappijenBuitenland_9;OverigeDeelnemingenTotaal_10;OverigeDeelnemingenBinnenland_11;OverigeDeelnemingenBuitenland_12;LanglopendeVorderingenTotaal_13;VorderingenOpGroepsmaatschappijen_14;VorderingenOpFinancieleInstellingen_15;OverigeLanglopendeVorderingen_16;VoorradenTotaal_17;OnderhandenWerk_18;VoorradenFysiek_19;VooruitbetalingOpVoorraden_20;KortlopendeVorderingenTotaal_21;VorderingenOpGroepsmaatschappijen_22;Handelsdebiteuren_23;AfboekingInvesteringspremiesSubsED_24;OverigeVorderingen_25;BeleggingenOpKorteTermijn_26;LiquideMiddelenTotaal_27;Kasmiddelen_28;TermijndepositoS_29;VorderingenOpFinancieleInstellingen_30;EigenVermogenTotaal_31;Aandelenkapitaal_32;Agioreserve_33;Herwaarderingsreserve_34;NietVerdeeldeWinstEnOverigeReserves_35;LanglopendeSchuldenTotaalGeenRente_36;BelangVanDerden_37;Egalisatierekening_38;Voorzieningen_39;LanglopendeSchuldenTotaalWelRente_40;SchuldenAanGroepsmaatschappijen_41;AchtergesteldeLeningen_42;Obligatieleningen_43;SchuldenAanFinancieleInstellingen_44;OverigeLanglopendeSchulden_45;KortlopendeSchuldenTotaal_46;AflossingOpLanglopendeSchulden_47;SchuldenAanGroepsmaatschappijen_48;Handelscrediteuren_49;OntvangenVooruitbetalingen_50;SchuldenAanFinancieleInstellingen_51;Belastingen_52;OverigeSchulden_53;BalanstotaalBeginstand_54;ImmaterieleVasteActiva_55;MaterieleVasteActiva_56;DeelnemingenTotaal_57;GroepsmaatschappijenTotaal_58;GroepsmaatschappijenBinnenland_59;GroepsmaatschappijenBuitenland_60;OverigeDeelnemingenTotaal_61;OverigeDeelnemingenBinnenland_62;OverigeDeelnemingenBuitenland_63;LanglVorderingenEnBeleggingenTotaal_64;VorderingenOpGroepsmaatschappijen_65;VorderingenOpFinancieleInstellingen_66;OverigeLanglopendeVorderingen_67;VoorradenTotaal_68;Onderhandenwerk_69;VoorradenFysiek_70;VooruitbetalingOpVoorraden_71;KortlVorderingenEnBeleggingenTotaal_72;VorderingenOpGroepsmaatschappijen_73;Handelsdebiteuren_74;Belastingen_75;OverigeVorderingen_76;BeleggingenOpKorteTermijn_77;LiquideMiddelenTotaal_78;Kasmiddelen_79;TermijndepositoS_80;VorderingenOpFinancieleInstellingen_81;EigenVermogenTotaal_82;Aandelenkapitaal_83;Agioreserve_84;Herwaarderingsreserve_85;NietVerdeeldeWinstEnOverigeReserves_86;LanglopendeSchuldenTotaalGeenRente_87;BelangVanDerden_88;Egalisatierekening_89;Voorzieningen_90;LanglopendeSchuldenTotaalWelRente_91;SchuldenAanGroepsmaatschappijen_92;AchtergesteldeLeningen_93;Obligatieleningen_94;SchuldenAanFinancieleInstellingen_95;OverigeLanglopendeSchulden_96;KortlopendeSchuldenTotaal_97;AflossingOpLanglopendeSchulden_98;SchuldenAanGroepsmaatschappijen_99;Handelscrediteuren_100;OntvangenVooruitbetalingen_101;Belastingen_102;SchuldenAanFinancieleInstellingen_103;OverigeSchulden_104;TotaleNettoOmzet_105;NettoOmzetUitBinnenland_106;NettoOmzetUitBuitenlandTotaal_107;OmzetGroepsmaatschappijenBuitenland_108;OverigeOmzetBuitenland_109;LoonSalarisEnSocialePremies_110;Afschrijvingen_111;TotaleKostenVanDeOmzet_112;KostenVanDeOmzetUitBinnenland_113;TotaleKostenOmzetUitBuitenland_114;KostenGroepsmaatschappijenBuitenland_115;OverigeKostenOmzetUitBuitenland_116;Investeringspremies_117;Bedrijfsresultaat_118;ResultaatUitDeelnemingenTotaal_119;ResultaatGroepsmaatschappijenTotaal_120;GroepsmaatschappijenBinnenland_121;GroepsmaatschappijenBuitenland_122;OverigeDeelnemingenBinnenland_123;OverigeDeelnemingenBuitenland_124;Rentebaten_125;Rentelasten_126;OverigeFinancieleResultaten_127;BuitengewoneBaten_128;BuitengewoneLasten_129;ResultaatVoorBelastingen_130;Vennootschapsbelasting_131;AandeelVanDerden_132;Nettoresultaat_133;DividendvoorstelTotaal_134;DividendGroepsmaatschappijen_135;DividendOverigeAandeelhouders_136;UitkeringAanLedenCooperaties_137;BeginstandBoekjaar_138;MutatiesDoorDeConsolidaties_139;AankopenInclusiefProductie_140;BoekwaardeVerkopen_141;AfboekingInvesteringspremiesSubsED_142;Herwaarderingen_143;Afschrijvingen_144;Waardecorrecties_145;EindstandBoekjaar_146;BeginstandBoekjaar_147;ToevoegingenTotaal_148;WinstBoekjaar_149;ValutaverschillenDeelnemingen_150;OverigeToevoegingen_151;OnttrekkingenTotaal_152;VerliesBoekjaar_153;Dividenduitkering_154;ValutaverschillenDeelnemingen_155;AfboekingGoodwill_156;OverigeOnttrekkingen_157;EindstandBoekjaar_158
10;0000e  Niet-financiële sector (A-O, min;Totaal;1987;2035.0;;207472.9;1265.2;71278.4;45306.5;40756.2;;;4550.3;;;9603.5;5304.4;387.5;3911.6;23734.4;3210.5;20123.3;400.6;43388.0;11356.2;22215.7;1962.2;6360.4;1493.5;12897.1;226.5;7489.4;5181.2;84300.1;13788.0;7430.2;6920.1;56161.8;21315.6;3564.2;5502.8;12248.6;39443.2;7694.0;2964.8;2384.4;15292.4;11107.6;62414.1;4291.6;8553.8;15131.7;2580.7;9245.4;7128.5;15482.4;202105.9;1159.5;68857.6;45575.9;41184.3;;;4391.6;2081.9;2309.7;8217.3;3818.9;377.1;4021.3;24712.9;3462.8;20816.5;433.6;41112.4;8911.9;22608.7;2122.6;6321.2;1148.0;12470.2;240.5;7493.2;4736.5;82725.0;13408.9;6343.6;7019.0;55953.5;20893.6;3124.6;5492.7;12276.3;36879.7;7038.9;3211.2;1911.0;14663.1;10055.5;52855.9;4614.1;8530.9;15603.8;2819.5;6443.6;8751.8;14844.0;233193.0;;;;;35168.3;9041.8;177935.0;;;;;990.4;12038.3;5004.5;4640.5;;;257.8;106.2;2086.4;4313.8;-815.9;1565.0;1140.7;14423.8;3266.2;1157.7;9999.9;5036.2;1825.8;3180.2;30.2;68857.6;0.0;13652.5;1804.5;116.5;4.5;8643.6;-671.6;71278.4;55953.5;14564.3;11692.5;162.4;2709.4;14356.0;1692.7;5036.2;4314.2;0.0;3312.9;56161.8
11;0000e  Niet-financiële sector (A-O, min;Totaal;1988;2117.0;1314.0;227782.6;1369.3;76705.3;53389.1;47277.6;684.9;46592.7;6111.5;3053.1;3058.4;12053.7;7133.6;503.0;4417.1;25698.3;3382.5;21953.6;362.2;46025.7;12867.8;22697.0;1815.8;6697.8;1947.3;12541.1;238.3;7276.5;5026.3;93436.3;15083.5;8824.7;7778.9;61749.2;21453.1;3673.4;5277.0;12502.7;44647.3;8854.1;3001.9;3438.2;16329.4;13023.7;68245.9;4838.9;9723.0;16874.2;2760.1;10035.3;7156.8;16857.6;211968.9;1508.3;73741.6;45458.5;40687.8;250.6;40437.2;4770.7;2353.2;2417.5;9881.0;5506.1;418.3;3956.6;23967.8;3257.5;20309.9;400.4;44138.0;12017.6;22123.9;1975.2;6537.6;1483.7;13273.6;237.7;7545.5;5490.4;84009.6;14177.8;7773.9;7018.3;55039.6;22001.1;4043.8;5543.9;12413.4;41155.7;7991.0;3013.6;2437.6;16157.5;11556.0;55165.9;4635.7;8795.3;15751.5;2597.7;7255.6;9636.5;16130.1;245604.9;;;;;36744.9;9743.5;186337.0;;;;;943.6;13723.1;6056.8;5252.3;54.4;5197.9;430.9;373.6;2384.0;4670.8;161.1;1383.7;1033.5;18004.3;4071.8;1009.5;12923.0;6708.5;2746.4;3934.7;27.4;73741.6;0.0;13739.6;1688.6;58.1;340.9;9323.2;-46.8;76705.3;55039.6;17160.7;13672.2;586.5;2901.9;10451.1;749.2;6708.6;222.1;0.0;2771.2;61749.2
12;0000e  Niet-financiële sector (A-O, min;Totaal;1989;2253.0;1446.2;262684.1;2453.8;90899.8;56678.2;49773.8;793.1;48980.7;6904.4;3551.6;3352.8;14245.5;9413.2;488.1;4344.2;27607.6;3328.5;23787.8;491.3;56205.5;16829.5;27353.4;2386.0;7952.6;1684.0;14593.7;307.2;8473.9;5812.6;104657.7;18221.4;12889.6;7939.9;65606.8;23986.7;3800.9;5328.9;14856.9;52603.3;11651.0;3728.0;3375.0;17452.3;16397.0;81436.4;5874.9;15380.3;18878.4;2910.5;12119.0;6870.1;19403.2;243793.5;1923.1;87056.9;53702.9;47667.1;444.2;47222.9;6035.8;3148.4;2887.4;12317.7;7437.0;433.6;4447.1;26610.0;3328.2;22898.7;383.1;48859.2;13059.9;24692.9;2330.0;7019.7;1756.7;13323.7;602.2;7242.5;5479.0;97884.4;17444.0;11340.1;7480.4;61619.9;23587.8;3674.8;5885.7;14027.3;49600.1;9924.2;3868.2;3115.3;17076.5;15615.9;62242.1;4881.7;10857.2;17556.6;2863.5;7343.9;10478.9;18739.2;281241.7;;;;;40480.9;11645.0;211795.6;;;;;1008.0;18328.2;7320.8;6260.1;25.9;6234.2;645.4;415.3;3137.5;6048.6;385.3;1871.0;1123.5;23870.6;4845.1;1109.4;17916.1;7650.7;2277.3;5341.9;31.5;87056.9;0.0;16498.3;1793.7;41.2;369.9;11153.5;-36.7;90899.8;61619.9;21920.0;18548.3;2329.9;1041.9;17933.1;632.2;7650.7;1333.9;0.0;8316.3;65606.8
13;0000e  Niet-financiële sector (A-O, min;Totaal;1990;2403.0;1527.3;281823.8;3173.9;97512.8;57313.6;50095.6;636.8;49458.8;7218.0;3656.3;3561.6;18868.0;13102.0;482.3;5283.7;28693.7;3621.8;24326.4;745.5;61173.4;19245.9;29609.5;1808.9;8883.6;1625.5;15088.3;310.6;8681.8;6095.9;108288.6;19139.4;14610.1;7754.8;66784.3;25396.7;4491.0;4820.2;16085.5;60310.0;14082.5;3987.6;4191.0;18657.0;19391.9;87828.6;6002.4;16349.7;20206.7;2652.1;13143.4;7213.2;22261.1;270137.2;3268.6;93027.0;57612.5;50885.4;466.8;50418.6;6727.1;3439.1;3288.0;14859.4;9628.2;493.6;4737.6;27713.4;3036.6;24124.6;552.2;58774.9;17942.1;28239.8;1887.6;9017.4;1688.0;14881.4;308.9;8355.8;6216.7;104311.2;18074.9;13684.2;7632.2;64919.9;25285.6;4445.2;5389.2;15451.2;55845.2;12677.7;4201.3;3732.9;18235.6;16997.7;72077.3;5861.4;16771.1;18967.9;2577.8;7066.1;12617.9;20833.0;297386.3;;;;;43589.1;12935.2;223410.0;;;;;869.4;18321.5;4803.4;3927.4;51.2;3876.2;548.1;327.9;4090.2;7454.4;-118.8;1938.3;1239.4;20340.8;5239.6;1358.8;13742.4;7498.5;2175.0;5283.5;40.0;93027.0;0.0;18622.9;2037.2;27.6;194.5;12279.2;12.4;97512.8;64919.9;20197.4;17022.8;151.8;3022.8;18333.0;3280.4;7498.6;4541.5;0.0;3012.6;66784.3
14;0000e  Niet-financiële sector (A-O, min;Totaal;1991;2498.0;1550.7;304072.4;3502.6;104066.8;63766.1;56125.4;117.0;56008.4;7640.7;4095.4;3545.3;20419.1;14415.5;346.5;5657.1;30310.8;3550.2;25930.8;829.8;66570.0;22032.9;30520.5;1953.2;10188.3;1875.1;15437.0;317.7;8240.1;6879.2;116082.8;21745.9;16856.4;7576.1;69904.4;26644.3;5031.6;4539.5;17073.2;63977.4;14165.3;4161.3;8400.4;20644.8;16605.6;97368.1;7857.1;18829.9;21108.2;2821.1;15976.5;7136.2;23639.1;288246.7;3560.8;99520.3;57882.3;50685.4;160.8;50524.5;7196.9;3711.3;3485.5;19379.7;13148.9;514.1;5716.7;29507.8;3669.7;25060.3;777.8;62662.4;19193.5;30494.6;1841.5;9379.3;1753.5;15733.4;342.4;9122.5;6268.5;109533.0;20204.6;14985.4;7760.1;66582.9;26260.4;4628.3;4957.8;16674.3;61863.0;13960.1;4395.8;8841.4;19176.7;15489.0;76251.7;6237.1;16790.1;20747.1;2747.1;7218.7;14338.4;22511.6;319636.8;;;;;47140.6;13346.8;240498.1;;;;;769.8;19421.1;5281.8;4581.5;-20.9;4602.4;538.2;162.1;4684.1;8552.6;293.1;2476.2;2239.8;21364.0;4774.4;1392.0;15197.6;8621.2;2807.7;5773.4;40.1;99520.3;219.8;18963.0;2093.3;25.4;82.9;12577.8;-22.7;104066.8;66586.5;19683.9;17440.1;740.7;1503.0;16366.9;2242.5;8621.1;296.6;3234.3;1972.3;69903.4
15;0000e  Niet-financiële sector (A-O, min;Totaal;1992;2549.0;1566.2;318252.9;3818.3;109864.4;68025.7;60178.9;85.1;60093.8;7846.8;5015.3;2831.4;21977.0;16195.4;352.8;5428.8;30765.4;3838.7;25998.6;928.1;67575.1;23225.0;29642.9;2084.7;10988.3;1634.2;16225.8;307.6;8922.4;6995.8;118789.1;23668.7;18805.8;2635.3;73679.3;28594.1;5821.3;4183.6;18589.2;69455.2;14275.5;5226.7;9208.4;22415.9;18328.7;101412.5;8702.4;20467.1;20615.2;2961.3;17013.2;6989.0;24664.3;307365.4;3697.2;105552.4;64013.1;56310.8;200.3;56110.5;7702.3;4163.2;3539.0;20809.4;14883.0;369.7;5556.7;30114.1;3248.0;26027.9;838.2;67738.9;22407.3;30860.7;1963.9;10617.8;1889.2;15437.9;314.0;8344.1;6779.8;115745.9;22018.7;17564.3;7655.3;68507.6;26675.6;5269.1;4415.5;16991.0;66403.3;14318.1;4910.5;9060.9;21044.9;17068.9;82426.3;7868.9;19167.2;21364.2;2928.2;7204.7;16113.4;23893.1;328421.9;;;;;49731.3;14446.8;246647.5;;;;;611.0;18206.2;4846.2;4220.3;-6.9;4227.2;509.4;116.5;5001.9;9253.8;57.8;2434.2;2975.1;18317.3;4240.0;1464.9;12612.3;9160.6;3747.2;5372.5;40.9;105552.4;650.9;20044.0;2002.3;26.8;-0.9;13627.6;-724.7;109864.4;68507.6;25322.5;15921.6;3560.6;5840.4;20150.0;3309.2;9160.6;465.5;1830.0;5384.5;73679.3
16;0000e  Niet-financiële sector (A-O, min;Totaal;1993;2571.0;1546.4;319788.9;4206.2;110371.0;71763.4;64777.1;53.4;64723.7;6986.3;4373.6;2612.7;20752.8;14633.5;301.9;5817.4;29083.4;3379.9;24744.3;959.2;67020.1;23123.3;29524.7;2353.1;10581.8;1437.2;16592.0;282.2;8551.0;7758.8;124552.8;24550.7;21849.3;2455.7;75697.1;29117.7;6248.7;3976.2;18892.8;70608.1;14890.9;5454.7;9447.6;24446.9;16368.0;95510.1;8577.3;19336.8;20416.8;3096.3;14253.1;6387.9;23441.9;316568.5;3979.2;109892.5;67010.3;59595.5;60.1;59535.4;7414.8;4704.1;2710.8;21321.6;15515.4;288.6;5517.6;30818.7;3686.3;26202.5;929.9;67301.8;23174.3;29897.8;2143.3;10731.4;1355.0;16244.3;311.5;8873.8;7059.0;117940.0;23208.3;18828.3;2557.9;73345.5;28631.3;5903.1;4117.6;18610.6;68796.7;14166.9;5231.0;8915.2;22603.1;17880.5;84978.0;8823.6;20386.1;20737.3;2992.4;7026.4;16222.5;25012.2;325280.2;;;;;50381.3;14834.6;243442.9;;;;;541.7;17163.2;4552.0;3893.7;-2.1;3895.8;591.3;67.0;4297.8;8682.1;-103.3;2975.2;2386.8;17815.9;4013.6;1351.9;12450.5;8234.7;2602.8;5605.4;26.5;109893.5;10.8;18323.6;2506.1;22.3;103.1;14000.1;-1430.7;110371.0;73345.5;18683.5;15671.7;481.5;2530.4;16331.9;3221.2;8234.7;350.6;1717.8;2807.6;75697.1
17;0000e  Niet-financiële sector (A-O, min;Totaal;1994;2592.0;1495.0;329979.5;4853.0;111633.1;75753.8;67412.8;32.7;67380.1;8341.0;4839.4;3501.7;21517.4;15330.9;220.9;5965.6;29470.5;3686.8;24882.8;900.9;68042.9;22035.4;30870.9;1726.3;11855.4;1554.9;18708.9;352.2;9861.2;8495.5;133675.4;25922.3;28432.6;2278.8;77041.7;30660.9;6854.3;3960.4;19846.2;70571.7;16162.7;6035.0;9744.2;24734.0;13895.8;95071.8;8669.6;19019.1;21607.4;3303.4;12673.1;6541.5;23257.7;322824.0;4654.6;110432.8;72785.1;65577.0;48.7;65528.3;7208.1;4597.6;2610.5;20912.7;14611.1;293.2;6008.4;29463.2;3657.7;24852.0;953.5;67286.8;23384.2;29698.5;2297.4;10584.1;1322.6;17289.0;353.1;8891.6;8044.3;125086.7;24678.2;23931.0;2206.5;74271.0;29560.3;6381.3;3959.7;19219.3;72384.3;15360.2;5567.6;9779.8;24856.0;16820.7;81564.2;8583.8;19357.4;20311.1;3229.8;6458.1;14228.5;23624.0;336488.0;;;;;50153.5;14874.9;251906.7;;;;;518.5;20071.4;9144.9;8372.8;5.9;8366.9;493.3;278.8;3761.8;7627.7;25.0;3036.5;3846.6;24565.4;4790.1;1466.9;18308.3;9727.9;3247.7;6427.2;53.0;110432.8;-58.7;17892.9;2490.1;38.0;96.1;14079.1;-122.8;111633.1;74271.0;23099.7;20795.4;125.2;2179.1;20323.4;2487.1;9727.9;3004.6;3494.7;1609.2;77047.3
18;0000e  Niet-financiële sector (A-O, min;Totaal;1995;2556.0;1456.8;345996.8;6435.4;114287.1;81940.2;71144.6;236.1;70908.6;10795.6;5534.6;5261.0;22159.4;15250.2;257.5;6651.7;30849.9;3133.2;26780.7;936.0;70111.3;21051.4;33369.5;1765.3;11459.8;2465.3;20213.7;377.8;11351.3;8484.6;140546.7;27251.1;33090.9;2214.2;77990.5;32701.7;6980.8;4346.7;21374.2;70782.7;16286.6;6177.8;10773.1;23590.6;13954.6;101965.7;6234.7;23488.5;22807.8;3690.3;13683.3;6829.8;25231.3;331703.5;6002.0;111936.8;75460.1;67290.5;75.8;67214.7;8169.6;4440.1;3729.5;22688.8;16342.7;238.1;6108.0;29404.3;3324.6;25235.7;844.0;67164.5;21449.2;31005.9;1753.1;11111.8;1844.5;19047.1;306.4;10498.1;8242.6;133557.8;26641.2;30160.0;2257.2;74499.4;30711.4;6786.3;3993.5;19931.6;71940.6;16865.2;6279.2;10348.8;23731.1;14716.3;82689.6;8254.5;20017.3;21336.9;3500.3;6547.4;12804.2;23033.2;355944.2;;;;;50860.3;15067.4;267610.8;;;;;355.6;22761.4;9959.4;9115.8;13.9;9101.9;485.7;357.9;3634.6;7419.2;-523.2;2870.4;3111.1;28172.4;5940.1;1849.4;20382.9;10914.5;3766.3;7108.4;39.8;111936.8;335.9;19422.9;3367.7;12.7;245.6;14293.9;20.3;114287.1;74499.4;25118.0;23140.6;129.5;1847.9;21626.8;2757.7;10914.4;3006.8;3254.4;1693.5;77990.5
19;0000e  Niet-financiële sector (A-O, min;Totaal;1996;2463.0;1459.5;372684.5;7949.8;117890.5;92642.8;81830.9;239.5;81591.5;10811.9;6501.4;4310.5;26202.7;18654.3;304.4;7244.0;30332.5;2731.8;26851.4;749.3;77709.0;25315.4;35540.6;2001.9;12927.1;1924.0;19957.0;424.6;10378.9;9153.5;153434.2;31166.5;33606.9;2357.3;86303.5;35148.9;7121.7;6501.5;21525.7;74735.0;18989.5;6374.8;11533.6;23462.1;14375.0;109366.3;6603.5;23691.7;24389.9;3234.5;16167.5;7336.0;27943.2;341518.8;7020.7;113765.4;79541.1;70051.1;228.0;69823.1;9490.0;5750.8;3739.2;21930.7;15236.9;281.1;6412.7;29698.0;2528.7;26400.5;768.8;69402.8;20995.2;33038.6;1732.6;11294.7;2341.7;20160.0;365.7;10837.6;8956.7;135876.8;27414.3;29045.6;2222.9;77194.0;34134.1;6999.9;6034.4;21099.8;70324.5;16552.8;6158.3;9532.5;23105.3;14975.6;87172.9;6088.2;22596.0;22686.9;3600.1;6722.8;14010.6;25478.9;377094.2;;;;;52460.9;15550.4;285653.5;;;;;483.2;23912.7;10855.2;10115.6;12.6;10103.0;533.8;205.8;3553.5;7050.9;38.3;3221.4;2681.8;31848.2;6844.8;2549.7;22453.7;11822.7;3443.5;8275.2;104.0;113765.4;538.7;20697.7;2953.5;1.8;168.8;14367.6;42.9;117890.5;77194.0;30848.6;24600.2;3936.8;2311.6;21739.1;2146.5;11822.7;158.5;5470.8;2140.6;86303.5
20;0000e  Niet-financiële sector (A-O, min;Totaal;1997;2509.0;1537.6;406983.8;9368.1;120182.7;102580.2;91036.3;284.3;90752.0;11543.9;6268.1;5275.8;33530.5;26463.4;494.9;6572.2;32888.8;3498.7;28731.6;658.5;87989.9;29789.4;38793.6;2243.2;13684.7;3479.0;20443.5;503.0;8666.1;11274.4;170022.5;30424.6;36172.3;2471.3;100954.3;37665.7;8714.1;6763.3;22188.3;79809.1;21162.5;6776.8;11998.0;25813.8;14058.0;119486.6;8661.9;27155.6;26688.4;3206.7;16364.7;7577.9;29831.4;368328.1;8968.1;117488.2;89482.6;78881.3;263.0;78618.3;10601.3;6137.1;4464.2;25517.7;18039.2;378.4;7100.1;30459.2;2804.8;26951.3;703.1;76904.6;24576.0;35620.7;2171.6;12605.8;1930.5;19508.0;420.0;9807.4;9280.6;149996.8;30742.1;31983.8;2251.5;85019.4;35077.7;7303.2;6509.7;21264.8;74792.1;19081.5;6467.0;11677.2;24703.4;12863.0;92871.2;6627.1;23002.9;24391.3;3095.2;7471.6;15590.2;28283.1;414983.2;;;;;55828.6;16249.6;317549.7;;;;;430.9;25786.3;13537.1;12443.1;13.2;12429.9;825.2;268.8;4009.7;7200.2;43.5;6792.1;2711.3;40257.2;7355.7;2910.7;29990.7;12940.1;3691.4;9117.8;130.9;117488.2;589.9;20028.9;3203.9;89.1;270.7;14918.9;17.0;120182.7;85019.4;38515.7;31657.4;4036.9;2821.5;22580.9;1666.6;12940.1;314.5;3728.2;3931.5;100954.3
21;0000e  Niet-financiële sector (A-O, min;Totaal;1998;2404.0;1626.8;433812.8;14273.3;125593.5;95699.1;83310.2;341.5;82968.7;12388.9;6989.5;5399.5;42005.0;33136.2;508.9;8359.9;34360.1;3746.5;29998.2;615.4;95006.0;31826.3;40359.5;2386.1;16842.8;3591.3;26875.6;403.4;14234.8;12237.4;172194.6;26658.4;47304.3;2693.5;95538.4;39548.3;8297.5;7278.7;23972.1;87494.7;22706.4;8680.5;13596.1;27729.5;14782.2;134575.3;7474.1;30570.6;27293.3;3509.6;19888.7;7573.0;38266.0;405797.1;10005.5;120597.1;100462.2;88667.9;293.5;88374.3;11794.3;6385.4;5408.9;34471.6;26010.8;419.4;8041.4;32809.2;3376.6;28751.8;680.8;86998.6;29072.4;38619.4;2162.6;13794.4;3349.8;20452.7;474.6;8797.3;11180.8;166832.9;29737.7;37914.5;2443.5;96737.2;37212.4;8099.8;6841.3;22271.3;79706.4;21167.1;6594.9;12000.7;26262.3;13681.4;105610.8;8271.9;28628.9;26397.5;3241.5;7351.9;16434.7;31719.1;434443.8;;;;;60212.7;17282.2;331360.3;;;;;593.0;26181.7;9083.0;8088.7;31.2;8057.5;693.5;300.8;4913.7;8198.8;161.8;10829.8;3125.3;39845.8;6917.0;2314.3;30614.5;19234.5;4529.7;14636.2;68.6;120597.1;922.6;22449.1;3209.6;4.9;546.4;15623.6;-84.5;125592.5;96737.2;38511.6;32511.6;181.3;5818.7;39761.4;1897.1;19234.5;4024.9;10177.2;4427.7;95487.5
22;0000e  Niet-financiële sector (A-O, min;Totaal;1999;2751.0;1780.3;513476.0;17982.8;136944.1;116339.5;101414.6;819.1;100595.5;14924.9;7244.6;7680.4;52928.5;42522.6;638.6;9767.3;37453.8;4449.2;32315.1;689.5;120318.4;44580.9;47903.1;2964.8;19903.1;4966.5;31508.9;485.5;11941.5;19081.9;205177.0;25708.7;61136.4;2623.5;115708.4;46777.0;10663.1;7677.8;28436.1;107579.7;29004.3;9567.4;19323.7;32333.4;17350.9;153942.3;9374.5;37663.9;32300.8;3593.9;23634.4;8534.8;38840.0;445467.8;12607.6;131387.1;96271.5;83998.3;706.3;83292.0;12273.2;6846.1;5427.1;44078.3;34416.1;449.5;9212.7;35817.5;4043.8;31141.2;632.5;97457.2;30704.7;42639.0;2447.7;17884.3;3781.5;27848.5;427.5;14820.6;12600.4;176661.2;27028.5;49290.3;2154.1;98188.3;40896.8;8402.0;7491.6;25003.2;90000.4;22775.0;8935.9;13342.3;29682.4;15264.8;117481.0;8212.6;29303.5;28785.0;3692.7;7864.7;20428.6;39622.5;469017.9;;;;;67652.2;19592.3;355820.2;;;;;514.3;26467.5;13872.7;11924.6;38.1;11886.5;1218.9;729.2;5950.5;9166.8;340.8;11339.1;5167.9;43636.0;7410.7;2986.8;33238.5;15603.1;5088.3;10417.0;97.8;131387.1;344.2;25561.8;4027.3;3.2;710.0;17526.5;509.6;136955.7;98188.3;48485.3;36622.1;6356.2;5507.0;30969.0;3383.6;15603.0;179.0;4993.8;6809.6;115704.6
23;0000e  Niet-financiële sector (A-O, min;Totaal;2000;2907.0;1794.8;641223.8;26005.0;145937.8;147931.5;126681.7;3431.0;123250.7;21249.8;7528.1;13721.7;77278.4;62513.5;616.8;14148.1;42611.6;5458.6;36282.5;870.5;164623.0;78309.6;56543.8;3682.6;22153.0;3934.0;36836.5;672.0;15283.5;20881.0;250464.9;28633.1;78540.1;3769.8;139521.9;51710.9;14266.2;8490.7;28954.0;144834.7;27395.4;12938.4;41335.2;33802.0;29363.7;194213.2;17197.0;54197.7;36162.8;4667.2;26520.0;9679.3;45789.2;523468.8;20852.0;139762.6;115047.5;100143.4;394.1;99749.3;14904.1;6966.3;7937.8;54929.2;45285.6;691.6;8952.0;38988.5;4704.4;33235.6;1048.5;121660.0;45750.0;49036.2;3101.8;19674.8;4097.2;32229.0;521.5;12457.1;19250.4;207293.4;26559.0;59757.9;3297.9;117678.6;47445.2;10959.2;7683.9;28802.1;110958.1;29340.1;9900.0;20846.0;32815.3;18056.7;134254.6;9490.1;39087.5;32897.9;3641.4;8538.9;23517.5;40598.8;545968.9;336848.3;209120.7;64994.6;144126.0;70386.1;20799.5;421902.4;259286.2;162616.2;60731.0;101885.2;339.0;33219.9;15614.2;10540.9;50.7;10490.2;771.7;4301.6;9360.3;12601.5;2179.6;21927.9;5544.6;64155.8;8684.6;4208.1;51263.1;19223.5;7326.9;11784.8;111.8;139762.6;566.5;28177.7;4763.7;44.5;504.5;18020.0;-244.2;145937.8;117678.6;68557.9;58358.7;1690.8;8508.4;46709.4;7095.6;19223.5;747.0;11608.1;8035.2;139521.9
